"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","145","[c]","38020","38070"
"Leaver Dept.","2023","White","Digital, Data and Technology","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SEO/HEO","Heterosexual / straight","35","[c]","35750","34290"
"Leaver Dept.","2023","White","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Economics","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","EO","Heterosexual / straight","35","[c]","27590","27470"
"Leaver Dept.","2023","White","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","G6/G7","Heterosexual / straight","55","[c]","58950","56180"
"Leaver Dept.","2023","White","Finance","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SEO/HEO","Heterosexual / straight","70","[c]","37270","37590"
"Leaver Dept.","2023","White","Finance","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Finance","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Geography","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","AA/AO","Heterosexual / straight","50","[c]","22220","22220"
"Leaver Dept.","2023","White","Human Resources","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","EO","Heterosexual / straight","45","[c]","27290","26960"
"Leaver Dept.","2023","White","Human Resources","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","G6/G7","Heterosexual / straight","55","[c]","57570","56490"
"Leaver Dept.","2023","White","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SEO/HEO","Heterosexual / straight","160","[c]","36380","35130"
"Leaver Dept.","2023","White","Human Resources","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","G6/G7","Heterosexual / straight","45","[c]","58640","56540"
"Leaver Dept.","2023","White","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","AA/AO","Heterosexual / straight","870","[c]","21970","21690"
"Leaver Dept.","2023","White","Operational Delivery","AA/AO","LGBO","85","[c]","21800","21690"
"Leaver Dept.","2023","White","Operational Delivery","AA/AO","Undeclared","75","[c]","21780","21690"
"Leaver Dept.","2023","White","Operational Delivery","AA/AO","Unknown","285","[c]","21460","21590"
"Leaver Dept.","2023","White","Operational Delivery","EO","Heterosexual / straight","1070","[c]","27880","28120"
"Leaver Dept.","2023","White","Operational Delivery","EO","LGBO","110","[c]","28510","28120"
"Leaver Dept.","2023","White","Operational Delivery","EO","Undeclared","60","[c]","28160","27880"
"Leaver Dept.","2023","White","Operational Delivery","EO","Unknown","110","[c]","27910","28120"
"Leaver Dept.","2023","White","Operational Delivery","G6/G7","Heterosexual / straight","125","[c]","57910","57000"
"Leaver Dept.","2023","White","Operational Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","SEO/HEO","Heterosexual / straight","430","[c]","35590","34170"
"Leaver Dept.","2023","White","Operational Delivery","SEO/HEO","LGBO","50","[c]","35360","34170"
"Leaver Dept.","2023","White","Operational Delivery","SEO/HEO","Undeclared","30","[c]","35590","34170"
"Leaver Dept.","2023","White","Operational Delivery","SEO/HEO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Operational Research","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","AA/AO","Heterosexual / straight","35","[c]","21610","21690"
"Leaver Dept.","2023","White","Other","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SEO/HEO","Heterosexual / straight","40","[c]","36680","34960"
"Leaver Dept.","2023","White","Other","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","EO","Heterosexual / straight","90","[c]","28270","28120"
"Leaver Dept.","2023","White","Policy","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","G6/G7","Heterosexual / straight","360","[c]","57880","55130"
"Leaver Dept.","2023","White","Policy","G6/G7","LGBO","50","[c]","57070","55020"
"Leaver Dept.","2023","White","Policy","G6/G7","Undeclared","35","[c]","58210","55370"
"Leaver Dept.","2023","White","Policy","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","SCS level","Heterosexual / straight","60","[c]","85340","78840"
"Leaver Dept.","2023","White","Policy","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","SEO/HEO","Heterosexual / straight","550","[c]","37240","36650"
"Leaver Dept.","2023","White","Policy","SEO/HEO","LGBO","95","[c]","36690","35660"
"Leaver Dept.","2023","White","Policy","SEO/HEO","Undeclared","50","[c]","38060","37120"
"Leaver Dept.","2023","White","Policy","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
