"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Work and Pensions","Lancaster and Wyre","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leeds","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicester","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicester","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicester","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicestershire CC and Rutland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicestershire CC and Rutland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Lewisham and Southwark","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Lewisham and Southwark","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Lincolnshire CC","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Lincolnshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Lincolnshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Lincolnshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Liverpool","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Liverpool","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Liverpool","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Liverpool","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Liverpool","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Luton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Luton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Manchester","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Medway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Medway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Mid Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Mid Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Mid Lancashire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Mid Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Mid Lancashire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Monmouthshire and Newport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Monmouthshire and Newport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Monmouthshire and Newport","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Monmouthshire and Newport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Monmouthshire and Newport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Monmouthshire and Newport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Lanarkshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Lanarkshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Lanarkshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Lanarkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Lanarkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Yorkshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Yorkshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Yorkshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North Yorkshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and North East Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and North East Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and North East Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and North East Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and West Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and West Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","North and West Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Northumberland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Northumberland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Northumberland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Northumberland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Norwich and East Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Norwich and East Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Norwich and East Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Nottingham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Nottingham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Nottingham","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Nottingham","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Oxfordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Oxfordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Peterborough","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Peterborough","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Peterborough","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Peterborough","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Plymouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Plymouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Plymouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Plymouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Portsmouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Portsmouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Portsmouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Redbridge and Waltham Forest","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sandwell","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sandwell","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sandwell","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sandwell","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sandwell","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sandwell","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Scottish Borders","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Scottish Borders","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sefton","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sheffield","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Shropshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Shropshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Solihull","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Solihull","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Somerset CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Somerset CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Somerset CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Somerset CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Somerset CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Somerset CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Ayrshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Ayrshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Ayrshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Ayrshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Lanarkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Lanarkshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Lanarkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Lanarkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Lanarkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Teesside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Teesside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Teesside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Teesside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Teesside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South Teesside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South West Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South West Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South West Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South West Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South West Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South West Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South and West Derbyshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South and West Derbyshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South and West Derbyshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","South and West Derbyshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southampton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southampton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southampton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southampton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southend-on-Sea","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Southend-on-Sea","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Staffordshire CC","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Staffordshire CC","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Staffordshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Staffordshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Stoke-on-Trent","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Stoke-on-Trent","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Stoke-on-Trent","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Stoke-on-Trent","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Suffolk CC","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Suffolk CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Suffolk CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Suffolk CC","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Sunderland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Swansea","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Swansea","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Swansea","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Swansea","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Swindon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Swindon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Telford and Wrekin","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Telford and Wrekin","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Telford and Wrekin","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Telford and Wrekin","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Torbay","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Torbay","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions","Tower Hamlets","AA/AO","Male","[c]","[c]","[c]","[c]"
