"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Debt","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
