"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","North East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","West Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Economics","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Finance","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","London","London","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Legal","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","East Midlands (England)","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","London","London","130","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","North East (England)","Outside London","535","[c]","22860","22520"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","North West (England)","Outside London","545","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","Northern Ireland","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","Scotland","Outside London","350","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","South East (England)","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","South West (England)","Outside London","60","[c]","24380","22520"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","Wales","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","West Midlands (England)","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Operational Research","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Other","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","London","London","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Property","East Midlands (England)","Outside London","10","[c]","39800","40190"
"Leaver CS","2023","HM Revenue and Customs","Property","East of England","Outside London","15","[c]","37400","35020"
"Leaver CS","2023","HM Revenue and Customs","Property","London","London","40","[c]","42850","45750"
"Leaver CS","2023","HM Revenue and Customs","Property","North East (England)","Outside London","15","[c]","33940","27000"
"Leaver CS","2023","HM Revenue and Customs","Property","North West (England)","Outside London","20","[c]","34410","27810"
"Leaver CS","2023","HM Revenue and Customs","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Property","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Property","South West (England)","Outside London","15","[c]","32590","28330"
"Leaver CS","2023","HM Revenue and Customs","Property","Wales","Outside London","10","[c]","42970","45150"
"Leaver CS","2023","HM Revenue and Customs","Property","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Property","Yorkshire and The Humber","Outside London","25","[c]","37520","35020"
"Leaver CS","2023","HM Revenue and Customs","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Security","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Security","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Social Research","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Statistics","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Statistics","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","East Midlands (England)","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","London","London","145","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","North East (England)","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","North West (England)","Outside London","215","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","Scotland","Outside London","150","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","South East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","Wales","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","West Midlands (England)","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Tax","Yorkshire and The Humber","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Communications","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Economics","London","London","50","[c]","34950","23400"
"Leaver CS","2023","HM Treasury","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Finance","London","London","15","[c]","43850","45770"
"Leaver CS","2023","HM Treasury","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Human Resources","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","London","London","15","[c]","56860","51290"
"Leaver CS","2023","HM Treasury","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Operational Delivery","London","London","25","[c]","29310","26750"
"Leaver CS","2023","HM Treasury","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Policy","London","London","180","[c]","48310","51900"
"Leaver CS","2023","HM Treasury","Policy","North East (England)","Outside London","10","[c]","36410","32070"
"Leaver CS","2023","HM Treasury","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","London","London","25","[c]","48360","44850"
"Leaver CS","2023","Home Office","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","London","London","120","[c]","51030","44700"
"Leaver CS","2023","Home Office","Digital, Data and Technology","North West (England)","Outside London","35","[c]","43720","39000"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","London","London","10","[c]","43560","40020"
"Leaver CS","2023","Home Office","Finance","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","London","London","25","[c]","52560","57440"
"Leaver CS","2023","Home Office","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","London","London","25","[c]","35310","36000"
"Leaver CS","2023","Home Office","Intelligence Analysis","North West (England)","Outside London","15","[c]","27570","26750"
"Leaver CS","2023","Home Office","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","South East (England)","Outside London","10","[c]","27160","27550"
"Leaver CS","2023","Home Office","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","East Midlands (England)","Outside London","15","[c]","25460","25880"
"Leaver CS","2023","Home Office","Operational Delivery","East of England","Outside London","105","[c]","25760","22400"
"Leaver CS","2023","Home Office","Operational Delivery","London","London","400","[c]","33170","29890"
"Leaver CS","2023","Home Office","Operational Delivery","North East (England)","Outside London","100","[c]","24190","22400"
"Leaver CS","2023","Home Office","Operational Delivery","North West (England)","Outside London","390","[c]","24600","22400"
"Leaver CS","2023","Home Office","Operational Delivery","Northern Ireland","Outside London","45","[c]","24010","22400"
"Leaver CS","2023","Home Office","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","Scotland","Outside London","85","[c]","25710","25750"
"Leaver CS","2023","Home Office","Operational Delivery","South East (England)","Outside London","210","[c]","27900","26750"
"Leaver CS","2023","Home Office","Operational Delivery","South West (England)","Outside London","35","[c]","28260","26460"
"Leaver CS","2023","Home Office","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","Wales","Outside London","40","[c]","26410","25880"
"Leaver CS","2023","Home Office","Operational Delivery","West Midlands (England)","Outside London","45","[c]","27940","25880"
"Leaver CS","2023","Home Office","Operational Delivery","Yorkshire and The Humber","Outside London","195","[c]","26170","25880"
"Leaver CS","2023","Home Office","Operational Research","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","London","London","65","[c]","33510","29890"
"Leaver CS","2023","Home Office","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","London","London","145","[c]","48740","43210"
"Leaver CS","2023","Home Office","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","North West (England)","Outside London","10","[c]","45410","39190"
"Leaver CS","2023","Home Office","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","London","London","65","[c]","54240","52100"
"Leaver CS","2023","Home Office","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","North West (England)","Outside London","10","[c]","[c]","[c]"
