"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","International Trade","North West (England)","Outside London","G6/G7","15","[c]","52570","52530"
"New entrant CS","2023","International Trade","North West (England)","Outside London","SEO/HEO","30","[c]","38270","39400"
"New entrant CS","2023","International Trade","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South East (England)","Outside London","SEO/HEO","20","[c]","41820","42640"
"New entrant CS","2023","International Trade","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","South West (England)","Outside London","SEO/HEO","35","[c]","39030","42370"
"New entrant CS","2023","International Trade","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","West Midlands (England)","Outside London","G6/G7","10","[c]","52010","51000"
"New entrant CS","2023","International Trade","West Midlands (England)","Outside London","SEO/HEO","35","[c]","38320","38200"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","55410","54320"
"New entrant CS","2023","International Trade","Yorkshire and The Humber","Outside London","SEO/HEO","35","[c]","40880","43540"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","London","EO","30","[c]","27890","27890"
"New entrant CS","2023","Knowledge and Information Management","London","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","London","SEO/HEO","40","[c]","36040","35020"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","Outside London","G6/G7","10","[c]","52750","50340"
"New entrant CS","2023","Legal","East Midlands (England)","Outside London","SEO/HEO","10","[c]","37170","38760"
"New entrant CS","2023","Legal","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East of England","Outside London","SEO/HEO","20","[c]","39510","38760"
"New entrant CS","2023","Legal","London","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","London","EO","90","[c]","29700","30160"
"New entrant CS","2023","Legal","London","London","G6/G7","190","[c]","57160","54230"
"New entrant CS","2023","Legal","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","London","SEO/HEO","80","[c]","42030","40800"
"New entrant CS","2023","Legal","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North East (England)","Outside London","SEO/HEO","10","[c]","38760","38760"
"New entrant CS","2023","Legal","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North West (England)","Outside London","EO","15","[c]","26700","26900"
"New entrant CS","2023","Legal","North West (England)","Outside London","G6/G7","45","[c]","51740","52600"
"New entrant CS","2023","Legal","North West (England)","Outside London","SEO/HEO","35","[c]","38470","38760"
"New entrant CS","2023","Legal","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","Outside London","G6/G7","35","[c]","53240","52360"
"New entrant CS","2023","Legal","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South East (England)","Outside London","EO","10","[c]","27340","28200"
"New entrant CS","2023","Legal","South East (England)","Outside London","G6/G7","10","[c]","55210","54100"
"New entrant CS","2023","Legal","South East (England)","Outside London","SEO/HEO","20","[c]","39320","40800"
"New entrant CS","2023","Legal","South West (England)","Outside London","EO","15","[c]","27100","27650"
"New entrant CS","2023","Legal","South West (England)","Outside London","G6/G7","25","[c]","52240","52600"
"New entrant CS","2023","Legal","South West (England)","Outside London","SEO/HEO","10","[c]","37660","37680"
"New entrant CS","2023","Legal","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","Outside London","G6/G7","30","[c]","53880","53440"
"New entrant CS","2023","Legal","Wales","Outside London","SEO/HEO","25","[c]","37750","38760"
"New entrant CS","2023","Legal","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands (England)","Outside London","G6/G7","15","[c]","50180","49050"
"New entrant CS","2023","Legal","West Midlands (England)","Outside London","SEO/HEO","15","[c]","38280","38760"
"New entrant CS","2023","Legal","Yorkshire and The Humber","Outside London","EO","15","[c]","27200","26900"
"New entrant CS","2023","Legal","Yorkshire and The Humber","Outside London","G6/G7","35","[c]","52450","50460"
"New entrant CS","2023","Legal","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","38630","38760"
"New entrant CS","2023","Medicine","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Midlands (England)","Outside London","SEO/HEO","20","[c]","38250","40590"
"New entrant CS","2023","Medicine","East of England","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East of England","Outside London","G6/G7","10","[c]","70240","73520"
"New entrant CS","2023","Medicine","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","London","G6/G7","25","[c]","74560","54370"
"New entrant CS","2023","Medicine","London","London","SCS level","15","[c]","103320","99430"
"New entrant CS","2023","Medicine","London","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South East (England)","Outside London","AA/AO","15","[c]","24340","24680"
"New entrant CS","2023","Medicine","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South East (England)","Outside London","G6/G7","15","[c]","79510","81080"
"New entrant CS","2023","Medicine","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South East (England)","Outside London","SEO/HEO","25","[c]","38880","40590"
"New entrant CS","2023","Medicine","South West (England)","Outside London","AA/AO","10","[c]","23290","23180"
"New entrant CS","2023","Medicine","South West (England)","Outside London","EO","15","[c]","32270","32930"
"New entrant CS","2023","Medicine","South West (England)","Outside London","G6/G7","10","[c]","81210","82500"
"New entrant CS","2023","Medicine","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South West (England)","Outside London","SEO/HEO","20","[c]","40020","40590"
"New entrant CS","2023","Medicine","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wales","Outside London","SEO/HEO","10","[c]","37420","38290"
"New entrant CS","2023","Medicine","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Yorkshire and The Humber","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Yorkshire and The Humber","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","East Midlands (England)","Outside London","AA/AO","1520","[c]","24130","22520"
"New entrant CS","2023","Operational Delivery","East Midlands (England)","Outside London","EO","170","[c]","27570","26960"
"New entrant CS","2023","Operational Delivery","East Midlands (England)","Outside London","G6/G7","20","[c]","57060","56110"
"New entrant CS","2023","Operational Delivery","East Midlands (England)","Outside London","SEO/HEO","90","[c]","34870","33200"
"New entrant CS","2023","Operational Delivery","East Midlands (England)","Outside London","Unknown","360","[c]","22660","23640"
"New entrant CS","2023","Operational Delivery","East of England","Outside London","AA/AO","1265","[c]","25170","23230"
"New entrant CS","2023","Operational Delivery","East of England","Outside London","EO","220","[c]","27540","25920"
"New entrant CS","2023","Operational Delivery","East of England","Outside London","G6/G7","20","[c]","56130","54040"
"New entrant CS","2023","Operational Delivery","East of England","Outside London","SEO/HEO","70","[c]","35510","33500"
"New entrant CS","2023","Operational Delivery","East of England","Outside London","Unknown","390","[c]","22580","23640"
"New entrant CS","2023","Operational Delivery","London","London","AA/AO","1945","[c]","27780","26400"
"New entrant CS","2023","Operational Delivery","London","London","EO","1110","[c]","29920","29750"
"New entrant CS","2023","Operational Delivery","London","London","G6/G7","105","[c]","61750","59800"
"New entrant CS","2023","Operational Delivery","London","London","SCS level","20","[c]","103910","98000"
"New entrant CS","2023","Operational Delivery","London","London","SEO/HEO","390","[c]","38070","36180"
"New entrant CS","2023","Operational Delivery","London","London","Unknown","375","[c]","26410","27640"
"New entrant CS","2023","Operational Delivery","North East (England)","Outside London","AA/AO","1615","[c]","23810","22520"
"New entrant CS","2023","Operational Delivery","North East (England)","Outside London","EO","325","[c]","26750","25920"
"New entrant CS","2023","Operational Delivery","North East (England)","Outside London","G6/G7","20","[c]","55630","52810"
"New entrant CS","2023","Operational Delivery","North East (England)","Outside London","SEO/HEO","95","[c]","35980","34400"
"New entrant CS","2023","Operational Delivery","North East (England)","Outside London","Unknown","235","[c]","22210","23640"
"New entrant CS","2023","Operational Delivery","North West (England)","Outside London","AA/AO","3500","[c]","23260","22400"
"New entrant CS","2023","Operational Delivery","North West (England)","Outside London","EO","1050","[c]","26630","25750"
"New entrant CS","2023","Operational Delivery","North West (England)","Outside London","G6/G7","30","[c]","58100","56710"
"New entrant CS","2023","Operational Delivery","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North West (England)","Outside London","SEO/HEO","170","[c]","35740","33570"
"New entrant CS","2023","Operational Delivery","North West (England)","Outside London","Unknown","760","[c]","23060","23640"
"New entrant CS","2023","Operational Delivery","Northern Ireland","Outside London","AA/AO","270","[c]","22480","22400"
"New entrant CS","2023","Operational Delivery","Northern Ireland","Outside London","EO","115","[c]","27350","25750"
"New entrant CS","2023","Operational Delivery","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northern Ireland","Outside London","SEO/HEO","10","[c]","34320","33720"
"New entrant CS","2023","Operational Delivery","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Scotland","Outside London","AA/AO","1525","[c]","22730","22520"
"New entrant CS","2023","Operational Delivery","Scotland","Outside London","EO","505","[c]","27390","26780"
"New entrant CS","2023","Operational Delivery","Scotland","Outside London","G6/G7","15","[c]","56260","55000"
"New entrant CS","2023","Operational Delivery","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Scotland","Outside London","SEO/HEO","120","[c]","36830","33720"
"New entrant CS","2023","Operational Delivery","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South East (England)","Outside London","AA/AO","2220","[c]","24960","23230"
"New entrant CS","2023","Operational Delivery","South East (England)","Outside London","EO","660","[c]","27500","25880"
"New entrant CS","2023","Operational Delivery","South East (England)","Outside London","G6/G7","35","[c]","58880","57370"
"New entrant CS","2023","Operational Delivery","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South East (England)","Outside London","SEO/HEO","160","[c]","35650","33910"
"New entrant CS","2023","Operational Delivery","South East (England)","Outside London","Unknown","525","[c]","22780","23640"
"New entrant CS","2023","Operational Delivery","South West (England)","Outside London","AA/AO","1110","[c]","23900","22520"
"New entrant CS","2023","Operational Delivery","South West (England)","Outside London","EO","265","[c]","27110","26780"
"New entrant CS","2023","Operational Delivery","South West (England)","Outside London","G6/G7","50","[c]","57150","55000"
"New entrant CS","2023","Operational Delivery","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South West (England)","Outside London","SEO/HEO","215","[c]","35480","33820"
"New entrant CS","2023","Operational Delivery","South West (England)","Outside London","Unknown","365","[c]","23460","23640"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","AA/AO","95","[c]","24630","23230"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","EO","35","[c]","28860","25830"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Wales","Outside London","AA/AO","1610","[c]","22760","22500"
"New entrant CS","2023","Operational Delivery","Wales","Outside London","EO","315","[c]","26910","26780"
"New entrant CS","2023","Operational Delivery","Wales","Outside London","G6/G7","20","[c]","57240","53780"
"New entrant CS","2023","Operational Delivery","Wales","Outside London","SEO/HEO","125","[c]","34710","32290"
"New entrant CS","2023","Operational Delivery","Wales","Outside London","Unknown","280","[c]","22620","23640"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Outside London","AA/AO","1750","[c]","23750","22500"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Outside London","EO","335","[c]","27050","26030"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Outside London","G6/G7","30","[c]","55600","53310"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Outside London","SEO/HEO","135","[c]","35400","34000"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Outside London","Unknown","335","[c]","22830","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Outside London","AA/AO","2030","[c]","24330","22520"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Outside London","EO","725","[c]","26490","25750"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Outside London","G6/G7","15","[c]","54780","52890"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Outside London","SEO/HEO","140","[c]","35810","33200"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Outside London","Unknown","455","[c]","22610","23640"
"New entrant CS","2023","Operational Research","East Midlands (England)","Outside London","AA/AO","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","London","SEO/HEO","35","[c]","37400","36080"
"New entrant CS","2023","Operational Research","North East (England)","Outside London","AA/AO","10","[c]","22400","22520"
"New entrant CS","2023","Operational Research","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Outside London","AA/AO","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Scotland","Outside London","AA/AO","35","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Outside London","SEO/HEO","30","[c]","30290","28360"
"New entrant CS","2023","Operational Research","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Wales","Outside London","AA/AO","15","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Yorkshire and The Humber","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Outside London","AA/AO","35","[c]","21460","21690"
"New entrant CS","2023","Other","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Outside London","SEO/HEO","10","[c]","34800","33810"
"New entrant CS","2023","Other","East of England","Outside London","AA/AO","20","[c]","20870","21380"
"New entrant CS","2023","Other","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","London","AA/AO","20","[c]","24580","25460"
"New entrant CS","2023","Other","London","London","EO","140","[c]","29290","29750"
"New entrant CS","2023","Other","London","London","G6/G7","15","[c]","70780","65000"
"New entrant CS","2023","Other","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","London","SEO/HEO","75","[c]","36930","35410"
"New entrant CS","2023","Other","North East (England)","Outside London","AA/AO","15","[c]","21560","21690"
"New entrant CS","2023","Other","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Outside London","SEO/HEO","10","[c]","35100","37680"
"New entrant CS","2023","Other","North West (England)","Outside London","AA/AO","55","[c]","21940","22260"
"New entrant CS","2023","Other","North West (England)","Outside London","EO","20","[c]","25820","25750"
"New entrant CS","2023","Other","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Outside London","SEO/HEO","20","[c]","34750","32000"
"New entrant CS","2023","Other","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Outside London","AA/AO","125","[c]","22800","21780"
"New entrant CS","2023","Other","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Outside London","SEO/HEO","15","[c]","43270","45570"
"New entrant CS","2023","Other","South East (England)","Outside London","AA/AO","35","[c]","20450","19770"
"New entrant CS","2023","Other","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
