"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Internal Audit","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Outside London","Female","40","[c]","39580","38760"
"Leaver CS","2023","Legal","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","London","Female","260","[c]","47070","51250"
"Leaver CS","2023","Legal","London","London","Male","180","[c]","55030","55000"
"Leaver CS","2023","Legal","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Outside London","Female","45","[c]","38470","34850"
"Leaver CS","2023","Legal","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Outside London","Female","40","[c]","35530","30560"
"Leaver CS","2023","Legal","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Outside London","Female","30","[c]","39290","35820"
"Leaver CS","2023","Legal","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Outside London","Female","35","[c]","38440","28850"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","East Midlands (England)","Outside London","Female","1040","[c]","27270","26130"
"Leaver CS","2023","No function","East Midlands (England)","Outside London","Male","820","[c]","29680","27570"
"Leaver CS","2023","No function","East of England","Outside London","Female","1075","[c]","30180","28120"
"Leaver CS","2023","No function","East of England","Outside London","Male","860","[c]","31590","27570"
"Leaver CS","2023","No function","London","London","Female","3560","[c]","38570","32520"
"Leaver CS","2023","No function","London","London","Male","2725","[c]","42640","35660"
"Leaver CS","2023","No function","North East (England)","Outside London","Female","1065","[c]","26270","22400"
"Leaver CS","2023","No function","North East (England)","Outside London","Male","740","[c]","28400","22400"
"Leaver CS","2023","No function","North West (England)","Outside London","Female","2300","[c]","26840","22400"
"Leaver CS","2023","No function","North West (England)","Outside London","Male","1655","[c]","28200","25880"
"Leaver CS","2023","No function","Northern Ireland","Outside London","Female","95","[c]","29740","22400"
"Leaver CS","2023","No function","Northern Ireland","Outside London","Male","85","[c]","29080","25880"
"Leaver CS","2023","No function","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scotland","Outside London","Female","1065","[c]","26790","24710"
"Leaver CS","2023","No function","Scotland","Outside London","Male","915","[c]","29930","27300"
"Leaver CS","2023","No function","South East (England)","Outside London","Female","1940","[c]","29130","26760"
"Leaver CS","2023","No function","South East (England)","Outside London","Male","1570","[c]","30640","27370"
"Leaver CS","2023","No function","South West (England)","Outside London","Female","1260","[c]","29130","27570"
"Leaver CS","2023","No function","South West (England)","Outside London","Male","1270","[c]","33340","28120"
"Leaver CS","2023","No function","Unknown","Unknown","Female","65","[c]","27620","27570"
"Leaver CS","2023","No function","Unknown","Unknown","Male","40","[c]","29980","27610"
"Leaver CS","2023","No function","Wales","Outside London","Female","1110","[c]","24780","21840"
"Leaver CS","2023","No function","Wales","Outside London","Male","795","[c]","27610","22500"
"Leaver CS","2023","No function","West Midlands (England)","Outside London","Female","1360","[c]","28010","25120"
"Leaver CS","2023","No function","West Midlands (England)","Outside London","Male","980","[c]","29650","27140"
"Leaver CS","2023","No function","Yorkshire and The Humber","Outside London","Female","1260","[c]","30570","27570"
"Leaver CS","2023","No function","Yorkshire and The Humber","Outside London","Male","1065","[c]","31780","27570"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","London","Female","155","[c]","46070","40940"
"Leaver CS","2023","Project Delivery","London","London","Male","165","[c]","51070","45500"
"Leaver CS","2023","Project Delivery","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Outside London","Female","60","[c]","38290","33820"
"Leaver CS","2023","Project Delivery","North West (England)","Outside London","Male","55","[c]","42300","39590"
"Leaver CS","2023","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Outside London","Female","50","[c]","39900","37690"
"Leaver CS","2023","Project Delivery","South East (England)","Outside London","Male","50","[c]","44570","41800"
"Leaver CS","2023","Project Delivery","South West (England)","Outside London","Female","175","[c]","40440","39510"
"Leaver CS","2023","Project Delivery","South West (England)","Outside London","Male","315","[c]","42720","40280"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Outside London","Male","40","[c]","42860","39040"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","London","Female","50","[c]","41270","37180"
"Leaver CS","2023","Property","London","London","Male","70","[c]","45470","45750"
"Leaver CS","2023","Property","North East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","Male","50","[c]","33340","28490"
"Leaver CS","2023","Property","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","Male","35","[c]","36880","34000"
"Leaver CS","2023","Property","South West (England)","Outside London","Female","45","[c]","29780","25490"
"Leaver CS","2023","Property","South West (England)","Outside London","Male","60","[c]","30930","30640"
"Leaver CS","2023","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","Male","30","[c]","33310","27020"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","Male","35","[c]","43360","44710"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","Male","55","[c]","37190","27500"
"Leaver CS","2023","Security","London","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","Male","75","[c]","39130","35740"
"Leaver CS","2023","Security","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Outside London","Male","105","[c]","33000","27140"
"Leaver CS","2023","Security","South East (England)","Outside London","Female","35","[c]","30500","28410"
"Leaver CS","2023","Security","South East (England)","Outside London","Male","170","[c]","32450","29480"
"Leaver CS","2023","Security","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Outside London","Male","140","[c]","32030","27500"
"Leaver CS","2023","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","Female","35","[c]","30480","30600"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","Male","60","[c]","30620","26750"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","London","Female","530","[c]","43750","38440"
"Leaver CS","2023","Unknown","London","London","Male","380","[c]","46650","39780"
"Leaver CS","2023","Unknown","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Outside London","Female","575","[c]","37850","33520"
"Leaver CS","2023","Unknown","Scotland","Outside London","Male","535","[c]","39450","34730"
"Leaver CS","2023","Unknown","South East (England)","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","Male","45","[c]","38910","30650"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","200","[c]","37650","34250"
"Leaver CS","2023","Unknown","Wales","Outside London","Female","120","[c]","38540","31610"
"Leaver CS","2023","Unknown","Wales","Outside London","Male","90","[c]","46070","41980"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","London","Female","155","[c]","40530","36590"
"Leaver Dept.","2023","Analysis","London","London","Male","185","[c]","44610","37680"
"Leaver Dept.","2023","Analysis","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","London","Female","45","[c]","39670","38160"
"Leaver Dept.","2023","Commercial","London","London","Male","40","[c]","44860","41420"
"Leaver Dept.","2023","Commercial","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","London","Female","140","[c]","42300","38160"
"Leaver Dept.","2023","Communications","London","London","Male","85","[c]","41900","39350"
"Leaver Dept.","2023","Communications","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","London","Female","45","[c]","32640","32520"
"Leaver Dept.","2023","Counter Fraud","London","London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
