"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Charity Commission","Operational Delivery","30","[c]","28010","28440"
"Leaver CS","2023","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Economics","10","[c]","44190","40670"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","235","[c]","31710","25810"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Other","10","[c]","31430","24030"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Policy","405","[c]","48360","46170"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","15","[c]","37830","33570"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","Other","10","[c]","39480","34020"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","Policy","125","[c]","45590","40520"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Operational Delivery","100","[c]","43780","37880"
"Leaver CS","2023","No function","Department for Education","Policy","95","[c]","42400","37590"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","185","[c]","27770","25920"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Other","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Policy","315","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","55","[c]","31520","29080"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Veterinarian","45","[c]","43340","39530"
"Leaver CS","2023","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","International Trade","105","[c]","45780","40300"
"Leaver CS","2023","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","60","[c]","33960","31290"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning","15","[c]","30760","31930"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","20","[c]","60530","60050"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Policy","165","[c]","44500","38160"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Operational Delivery","1115","[c]","25540","22500"
"Leaver CS","2023","No function","Department for Transport","Policy","35","[c]","39040","33940"
"Leaver CS","2023","No function","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Unknown","235","[c]","47880","43750"
"Leaver CS","2023","No function","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Operational Delivery","6810","[c]","26710","27570"
"Leaver CS","2023","No function","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Science and Engineering","35","[c]","35790","31710"
"Leaver CS","2023","No function","Department of Health and Social Care","Digital, Data and Technology","10","[c]","31350","33330"
"Leaver CS","2023","No function","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care","Medicine","70","[c]","76970","65620"
"Leaver CS","2023","No function","Department of Health and Social Care","Operational Delivery","1400","[c]","40360","34340"
"Leaver CS","2023","No function","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department of Health and Social Care","Science and Engineering","420","[c]","36550","34140"
"Leaver CS","2023","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Operational Delivery","30","[c]","33480","28090"
"Leaver CS","2023","No function","Food Standards Agency","Policy","20","[c]","35600","32350"
"Leaver CS","2023","No function","Food Standards Agency","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Land Registry","Operational Delivery","300","[c]","29420","28080"
"Leaver CS","2023","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","International Trade","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","Operational Delivery","1695","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","Tax","840","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Treasury","Operational Delivery","25","[c]","29050","26750"
"Leaver CS","2023","No function","HM Treasury","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Treasury","Policy","190","[c]","47690","49660"
"Leaver CS","2023","No function","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Counter Fraud","10","[c]","26950","26460"
"Leaver CS","2023","No function","Home Office","Digital, Data and Technology","45","[c]","53790","57430"
"Leaver CS","2023","No function","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Human Resources","15","[c]","34720","32000"
"Leaver CS","2023","No function","Home Office","Intelligence Analysis","70","[c]","30610","28730"
"Leaver CS","2023","No function","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Operational Delivery","1675","[c]","27570","25880"
"Leaver CS","2023","No function","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Other","70","[c]","33970","28760"
"Leaver CS","2023","No function","Home Office","Policy","170","[c]","47870","43210"
"Leaver CS","2023","No function","Home Office","Project Delivery","80","[c]","51540","43460"
"Leaver CS","2023","No function","Home Office","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Home Office","Statistics","20","[c]","26420","23500"
"Leaver CS","2023","No function","Home Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Geography","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Intelligence Analysis","70","[c]","35200","34300"
"Leaver CS","2023","No function","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","Medicine","265","[c]","45490","40590"
"Leaver CS","2023","No function","Ministry of Defence","Operational Delivery","490","[c]","28280","23730"
"Leaver CS","2023","No function","Ministry of Defence","Other","320","[c]","27480","21600"
"Leaver CS","2023","No function","Ministry of Defence","Policy","65","[c]","44500","42030"
"Leaver CS","2023","No function","Ministry of Defence","Science and Engineering","485","[c]","36010","33710"
"Leaver CS","2023","No function","Ministry of Justice","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Intelligence Analysis","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Knowledge and Information Management","10","[c]","22560","21780"
"Leaver CS","2023","No function","Ministry of Justice","Legal","125","[c]","42690","42940"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","8590","[c]","24990","21780"
"Leaver CS","2023","No function","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Policy","60","[c]","46880","43650"
"Leaver CS","2023","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Psychology","120","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Unknown","600","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","Operational Delivery","310","[c]","41130","38640"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","135","[c]","68180","77470"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","15","[c]","26500","22490"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","25","[c]","30070","27140"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","10","[c]","38400","26420"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","Operational Delivery","15","[c]","30990","32320"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","Policy","25","[c]","48170","44780"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","Operational Delivery","15","[c]","50990","57710"
"Leaver CS","2023","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Operational Delivery","570","[c]","31030","28490"
"Leaver CS","2023","No function","Scottish Government","Other","25","[c]","30480","24710"
"Leaver CS","2023","No function","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","Psychology","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","Operational Delivery","35","[c]","27390","24990"
"Leaver CS","2023","No function","The National Archives","Other","15","[c]","38210","33000"
"Leaver CS","2023","No function","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","Operational Delivery","390","[c]","24610","21200"
"Leaver CS","2023","No function","UK Statistics Authority","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Water Services Regulation Authority","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","Project Delivery","20","[c]","31180","32000"
"Leaver CS","2023","Project Delivery","Cabinet Office","Unknown","20","[c]","60530","56430"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Charity Commission","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","Project Delivery","40","[c]","52550","42610"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","10","[c]","60330","59450"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","30","[c]","47940","47960"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Science and Engineering","10","[c]","43160","43650"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","25","[c]","48010","52900"
"Leaver CS","2023","Project Delivery","Department for Education","Project Delivery","65","[c]","43680","37540"
"Leaver CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","15","[c]","34280","33450"
"Leaver CS","2023","Project Delivery","Department for International Trade","Project Delivery","10","[c]","47870","51710"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","Project Delivery","15","[c]","42560","40800"
"Leaver CS","2023","Project Delivery","Department for Transport","Project Delivery","35","[c]","39480","38650"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","Project Delivery","80","[c]","39210","38470"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Estyn","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","Policy","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","Project Delivery","25","[c]","43010","39520"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","Policy","55","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","Project Delivery","120","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","Tax","40","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Treasury","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Defence","Operational Delivery","35","[c]","41020","33470"
"Leaver CS","2023","Project Delivery","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Defence","Project Delivery","490","[c]","42670","40580"
"Leaver CS","2023","Project Delivery","Ministry of Defence","Science and Engineering","70","[c]","40390","34490"
"Leaver CS","2023","Project Delivery","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","Project Delivery","20","[c]","48560","51770"
"Leaver CS","2023","Project Delivery","National Crime Agency","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","Project Delivery","25","[c]","41320","37690"
"Leaver CS","2023","Project Delivery","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","Unknown","10","[c]","56450","55530"
"Leaver CS","2023","Property","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Business, Energy and Industrial Strategy","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Digital, Culture, Media and Sport","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Environment, Food and Rural Affairs","Property","40","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Department for Transport","Property","25","[c]","30820","27450"
"Leaver CS","2023","Property","Department for Work and Pensions","Property","15","[c]","44200","40060"
"Leaver CS","2023","Property","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Foreign, Commonwealth and Development Office","Property","10","[c]","30140","27360"
"Leaver CS","2023","Property","HM Land Registry","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","HM Revenue and Customs","Operational Delivery","80","[c]","25730","22520"
"Leaver CS","2023","Property","HM Revenue and Customs","Property","175","[c]","38880","35530"
"Leaver CS","2023","Property","Home Office","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence","Property","185","[c]","31280","33000"
"Leaver CS","2023","Property","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice","Property","30","[c]","48110","41510"
"Leaver CS","2023","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Government","Other","35","[c]","32560","28490"
"Leaver CS","2023","Property","Scottish Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","The National Archives","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office","Security","15","[c]","38130","34320"
"Leaver CS","2023","Security","Cabinet Office","Unknown","105","[c]","33340","32000"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Transport","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Estyn","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Foreign, Commonwealth and Development Office","Security","15","[c]","34090","30020"
"Leaver CS","2023","Security","HM Revenue and Customs","Security","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Security","15","[c]","34190","26400"
"Leaver CS","2023","Security","Ministry of Defence","Security","695","[c]","31860","27500"
"Leaver CS","2023","Security","Ministry of Justice","Security","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","Unknown","40","[c]","30290","30130"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","22070","22150"
"Leaver CS","2023","Unknown","Department for International Trade","Unknown","35","[c]","24910","18300"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Policy","130","[c]","38620","34630"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Medicine","25","[c]","68030","68630"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Operational Delivery","40","[c]","36860","31860"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Other","40","[c]","53250","53830"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
