"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","London","30","[c]","38320","35650"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","North East (England)","10","[c]","23280","22910"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Legal","London","10","[c]","34720","31130"
"Leaver Dept.","2023","20-29","Legal","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","London","25","[c]","27440","27760"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Operational Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Economics","London","15","[c]","45910","42220"
"Leaver Dept.","2023","20-29","No function","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","International Trade","London","35","[c]","34500","34110"
"Leaver Dept.","2023","20-29","No function","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","East Midlands (England)","55","[c]","24380","22180"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","East of England","45","[c]","27070","28120"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","London","400","[c]","32110","31060"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","North East (England)","95","[c]","24360","21810"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","North West (England)","255","[c]","25140","25570"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","Scotland","145","[c]","25100","25060"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","South East (England)","95","[c]","26200","27570"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","South West (England)","70","[c]","25250","22310"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","Wales","100","[c]","24750","23960"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","West Midlands (England)","135","[c]","25500","25880"
"Leaver Dept.","2023","20-29","No function","Operational Delivery","Yorkshire and The Humber","125","[c]","27100","27570"
"Leaver Dept.","2023","20-29","No function","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Other","London","50","[c]","35470","35050"
"Leaver Dept.","2023","20-29","No function","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","London","740","[c]","38770","35620"
"Leaver Dept.","2023","20-29","No function","Policy","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","North West (England)","20","[c]","33360","30400"
"Leaver Dept.","2023","20-29","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Policy","Yorkshire and The Humber","20","[c]","37300","34070"
"Leaver Dept.","2023","20-29","No function","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Project Delivery","London","20","[c]","40090","36180"
"Leaver Dept.","2023","20-29","No function","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Science and Engineering","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","North West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Tax","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","London","305","[c]","38560","35650"
"Leaver Dept.","2023","20-29","No function","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","London","85","[c]","34270","33250"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","South West (England)","10","[c]","32620","32550"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","London","25","[c]","34160","34550"
"Leaver Dept.","2023","20-29","Security","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Policy","London","35","[c]","39410","37380"
"Leaver Dept.","2023","20-29","Unknown","Policy","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Policy","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Policy","Yorkshire and The Humber","10","[c]","34070","34170"
"Leaver Dept.","2023","20-29","Unknown","Science and Engineering","London","20","[c]","31230","32000"
"Leaver Dept.","2023","20-29","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","London","340","[c]","31870","32000"
"Leaver Dept.","2023","20-29","Unknown","Unknown","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Scotland","35","[c]","32500","32170"
"Leaver Dept.","2023","20-29","Unknown","Unknown","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Economics","London","20","[c]","48360","53310"
"Leaver Dept.","2023","30-39","Analysis","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Economics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Science and Engineering","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Science and Engineering","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Social Research","London","20","[c]","47270","43650"
"Leaver Dept.","2023","30-39","Analysis","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Social Research","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","London","25","[c]","42900","36840"
"Leaver Dept.","2023","30-39","Analysis","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Unknown","Wales","[c]","[c]","[c]","[c]"
