"Status","Year","Age","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","42650","41200"
"In post","2023","60-64","Human Resources","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Berkshire","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Birmingham","15","15","34410","32710"
"In post","2023","60-64","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Blackpool","15","15","45190","38470"
"In post","2023","60-64","Human Resources","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Bristol, City of","10","10","36780","34740"
"In post","2023","60-64","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Buckinghamshire","20","20","33230","29470"
"In post","2023","60-64","Human Resources","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Cambridgeshire CC","10","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Cardiff and Vale of Glamorgan","35","30","35720","31650"
"In post","2023","60-64","Human Resources","Central Bedfordshire","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Central Hampshire","30","30","31570","32440"
"In post","2023","60-64","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","City of Edinburgh","20","15","39450","35620"
"In post","2023","60-64","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Cornwall and Isles of Scilly","15","15","33790","31930"
"In post","2023","60-64","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Croydon","25","25","45460","39880"
"In post","2023","60-64","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Derby","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Devon CC","15","15","34590","33810"
"In post","2023","60-64","Human Resources","Dorset","25","25","34880","33470"
"In post","2023","60-64","Human Resources","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Durham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Kent","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","East Riding of Yorkshire","65","60","28400","27740"
"In post","2023","60-64","Human Resources","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Falkirk","10","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Glasgow City","30","25","33880","29730"
"In post","2023","60-64","Human Resources","Gloucestershire CC","10","10","31090","31470"
"In post","2023","60-64","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Greater Manchester South West","15","10","41640","35330"
"In post","2023","60-64","Human Resources","Hackney and Newham","15","15","47570","42060"
"In post","2023","60-64","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Leeds","30","25","37470","34170"
"In post","2023","60-64","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Lincolnshire CC","15","15","25390","22330"
"In post","2023","60-64","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Liverpool","15","10","37230","35000"
"In post","2023","60-64","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Medway","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Milton Keynes","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Monmouthshire and Newport","10","10","30800","31710"
"In post","2023","60-64","Human Resources","North Hampshire","15","15","38630","34300"
"In post","2023","60-64","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","North Yorkshire CC","15","15","30890","33830"
"In post","2023","60-64","Human Resources","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Nottingham","15","15","43780","36990"
"In post","2023","60-64","Human Resources","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Oxfordshire CC","20","20","39710","34300"
"In post","2023","60-64","Human Resources","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Plymouth","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Portsmouth","20","20","35670","32780"
"In post","2023","60-64","Human Resources","Sefton","10","10","35230","34170"
"In post","2023","60-64","Human Resources","Sheffield","25","20","36350","34820"
"In post","2023","60-64","Human Resources","Shropshire","75","70","34040","34100"
"In post","2023","60-64","Human Resources","Somerset CC","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","South Hampshire","55","55","34780","33470"
"In post","2023","60-64","Human Resources","South Lanarkshire","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Staffordshire CC","10","10","39790","36920"
"In post","2023","60-64","Human Resources","Suffolk CC","15","10","36130","31470"
"In post","2023","60-64","Human Resources","Sunderland","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Swansea","15","15","39320","39820"
"In post","2023","60-64","Human Resources","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Tower Hamlets","15","10","52660","54990"
"In post","2023","60-64","Human Resources","Tyneside","55","40","32990","28120"
"In post","2023","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Warrington","10","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Warwickshire CC","20","15","31780","32410"
"In post","2023","60-64","Human Resources","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Westminster","105","90","52620","44520"
"In post","2023","60-64","Human Resources","Wiltshire","50","50","35420","34300"
"In post","2023","60-64","Human Resources","Wirral","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","York","10","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Westminster","20","20","54710","52800"
"In post","2023","60-64","Internal Audit","Wiltshire","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Berkshire","10","10","47310","54100"
"In post","2023","60-64","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Birmingham","50","45","38900","28850"
"In post","2023","60-64","Legal","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Brighton and Hove","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Bristol, City of","15","15","55240","56450"
"In post","2023","60-64","Legal","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cardiff and Vale of Glamorgan","20","15","32910","28850"
"In post","2023","60-64","Legal","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Croydon","20","15","54370","42130"
"In post","2023","60-64","Legal","Derby","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Devon CC","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Durham","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Glasgow City","15","10","71200","74000"
"In post","2023","60-64","Legal","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Greater Manchester South West","15","10","43410","36990"
"In post","2023","60-64","Legal","Hackney and Newham","35","30","48600","45960"
"In post","2023","60-64","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Heart of Essex","10","10","50230","54100"
"In post","2023","60-64","Legal","Hertfordshire CC","15","10","46780","58820"
"In post","2023","60-64","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Leeds","35","25","41280","34170"
"In post","2023","60-64","Legal","Leicester","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Liverpool","20","15","40330","35000"
"In post","2023","60-64","Legal","Manchester","20","20","54070","56450"
"In post","2023","60-64","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Mid Lancashire","20","15","37990","29730"
"In post","2023","60-64","Legal","Milton Keynes","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","60-64","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Nottingham","30","25","37260","33470"
"In post","2023","60-64","Legal","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Portsmouth","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Sheffield","10","10","41020","35000"
"In post","2023","60-64","Legal","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South Hampshire","10","5","[c]","[c]"
"In post","2023","60-64","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South Teesside","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Suffolk CC","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Swansea","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Tyneside","25","20","35090","28850"
"In post","2023","60-64","Legal","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Westminster","230","205","56370","62520"
"In post","2023","60-64","Legal","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","York","10","5","[c]","[c]"
"In post","2023","60-64","No function","Aberdeen City and Aberdeenshire","90","70","37680","28120"
"In post","2023","60-64","No function","Angus and Dundee City","120","100","25180","21690"
"In post","2023","60-64","No function","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","60-64","No function","Ards and North Down","10","10","31630","27420"
"In post","2023","60-64","No function","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","No function","Barking & Dagenham and Havering","50","45","31750","31490"
"In post","2023","60-64","No function","Barnet","110","100","43020","32520"
"In post","2023","60-64","No function","Barnsley, Doncaster and Rotherham","260","195","27940","28120"
"In post","2023","60-64","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","555","490","41310","39380"
"In post","2023","60-64","No function","Bedford","50","40","32420","28860"
"In post","2023","60-64","No function","Belfast","140","115","31180","29730"
"In post","2023","60-64","No function","Berkshire","140","125","32700","31280"
"In post","2023","60-64","No function","Bexley and Greenwich","145","115","31940","30930"
"In post","2023","60-64","No function","Birmingham","735","615","31780","28120"
"In post","2023","60-64","No function","Blackburn with Darwen","35","30","29520","28120"
"In post","2023","60-64","No function","Blackpool","365","295","25340","21690"
"In post","2023","60-64","No function","Bournemouth, Christchurch and Poole","100","85","28510","27420"
"In post","2023","60-64","No function","Bradford","145","110","28150","28120"
"In post","2023","60-64","No function","Breckland and South Norfolk","35","25","27810","27990"
"In post","2023","60-64","No function","Brent","40","35","31950","31720"
"In post","2023","60-64","No function","Bridgend and Neath Port Talbot","85","65","28640","28120"
"In post","2023","60-64","No function","Brighton and Hove","50","45","30240","27170"
"In post","2023","60-64","No function","Bristol, City of","270","225","35690","28120"
"In post","2023","60-64","No function","Bromley","65","60","32520","32520"
"In post","2023","60-64","No function","Buckinghamshire","120","105","32670","29470"
"In post","2023","60-64","No function","Caithness and Sutherland, and Ross and Cromarty","15","10","28060","28120"
"In post","2023","60-64","No function","Calderdale and Kirklees","95","75","27570","28120"
"In post","2023","60-64","No function","Cambridgeshire CC","260","220","32490","28480"
"In post","2023","60-64","No function","Camden and City of London","155","145","32150","25480"
"In post","2023","60-64","No function","Cardiff and Vale of Glamorgan","470","375","28990","26500"
"In post","2023","60-64","No function","Central Bedfordshire","35","35","31770","27780"
"In post","2023","60-64","No function","Central Hampshire","170","155","30210","27630"
"In post","2023","60-64","No function","Central Valleys","155","130","27250","28120"
"In post","2023","60-64","No function","Cheshire East","85","70","30590","27470"
"In post","2023","60-64","No function","Cheshire West and Chester","50","40","30570","27390"
"In post","2023","60-64","No function","Chorley and West Lancashire","130","90","32120","30410"
"In post","2023","60-64","No function","City of Edinburgh","335","270","34440","32510"
"In post","2023","60-64","No function","Clackmannanshire and Fife","105","80","30930","28120"
"In post","2023","60-64","No function","Conwy and Denbighshire","25","20","27650","28120"
"In post","2023","60-64","No function","Cornwall and Isles of Scilly","180","155","27080","27080"
"In post","2023","60-64","No function","Coventry","105","90","32550","28120"
"In post","2023","60-64","No function","Croydon","705","625","36330","31310"
"In post","2023","60-64","No function","Darlington","40","35","36910","31480"
"In post","2023","60-64","No function","Derby","90","70","26920","21780"
"In post","2023","60-64","No function","Devon CC","355","275","28730","28120"
"In post","2023","60-64","No function","Dorset","180","140","30060","27980"
"In post","2023","60-64","No function","Dudley","90","70","25510","26650"
"In post","2023","60-64","No function","Dumfries and Galloway","35","25","30790","28120"
"In post","2023","60-64","No function","Durham","540","385","28830","27330"
"In post","2023","60-64","No function","Ealing","50","45","33260","32520"
"In post","2023","60-64","No function","East Ayrshire and North Ayrshire mainland","80","65","27470","28120"
"In post","2023","60-64","No function","East Cumbria","60","55","28880","25380"
"In post","2023","60-64","No function","East Derbyshire","30","25","28150","28120"
"In post","2023","60-64","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","85","70","30000","27490"
"In post","2023","60-64","No function","East Kent","320","250","29880","27650"
"In post","2023","60-64","No function","East Lancashire","30","25","26740","26710"
"In post","2023","60-64","No function","East Lothian and Midlothian","15","10","27660","28120"
"In post","2023","60-64","No function","East Merseyside","105","80","27730","28120"
"In post","2023","60-64","No function","East Riding of Yorkshire","140","110","31640","30410"
"In post","2023","60-64","No function","East Surrey","90","75","33780","31280"
"In post","2023","60-64","No function","East Sussex CC","195","160","26840","26650"
"In post","2023","60-64","No function","Enfield","50","40","32250","32520"
"In post","2023","60-64","No function","Essex Haven Gateway","70","55","30970","31280"
"In post","2023","60-64","No function","Essex Thames Gateway","90","75","29490","31270"
"In post","2023","60-64","No function","Falkirk","140","105","27620","28120"
"In post","2023","60-64","No function","Flintshire and Wrexham","160","135","27580","28120"
"In post","2023","60-64","No function","Glasgow City","735","580","29110","27170"
"In post","2023","60-64","No function","Gloucestershire CC","140","110","30470","28120"
"In post","2023","60-64","No function","Greater Manchester North East","95","80","27850","28120"
"In post","2023","60-64","No function","Greater Manchester North West","200","155","25690","23230"
"In post","2023","60-64","No function","Greater Manchester South East","120","100","25440","21780"
"In post","2023","60-64","No function","Greater Manchester South West","395","320","29520","28120"
"In post","2023","60-64","No function","Gwent Valleys","55","40","27530","28120"
"In post","2023","60-64","No function","Gwynedd","70","60","27300","21780"
"In post","2023","60-64","No function","Hackney and Newham","305","265","39020","34370"
"In post","2023","60-64","No function","Haringey and Islington","125","110","32940","32520"
"In post","2023","60-64","No function","Harrow and Hillingdon","370","290","32370","31230"
"In post","2023","60-64","No function","Hartlepool and Stockton-on-Tees","115","90","28700","28120"
"In post","2023","60-64","No function","Heart of Essex","65","60","29170","27260"
"In post","2023","60-64","No function","Herefordshire, County of","25","25","26280","25950"
"In post","2023","60-64","No function","Hertfordshire CC","190","170","32590","31280"
"In post","2023","60-64","No function","Hounslow and Richmond upon Thames","205","180","32380","30200"
"In post","2023","60-64","No function","Inverclyde, East Renfrewshire, and Renfrewshire","130","90","28190","27550"
"In post","2023","60-64","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","110","95","27670","28120"
"In post","2023","60-64","No function","Isle of Anglesey","20","15","31400","28120"
"In post","2023","60-64","No function","Isle of Wight","100","75","27820","28120"
"In post","2023","60-64","No function","Kensington & Chelsea and Hammersmith & Fulham","60","50","32990","32520"
"In post","2023","60-64","No function","Kent Thames Gateway","120","95","30870","31280"
"In post","2023","60-64","No function","Kingston upon Hull, City of","165","125","28610","28120"
"In post","2023","60-64","No function","Lambeth","140","125","42250","38270"
"In post","2023","60-64","No function","Lancaster and Wyre","95","70","28620","23230"
"In post","2023","60-64","No function","Leeds","480","395","31810","28120"
"In post","2023","60-64","No function","Leicester","180","150","27330","26650"
"In post","2023","60-64","No function","Leicestershire CC and Rutland","175","145","28810","27400"
"In post","2023","60-64","No function","Lewisham and Southwark","135","120","34520","32520"
"In post","2023","60-64","No function","Lincolnshire CC","315","270","28800","26840"
"In post","2023","60-64","No function","Lisburn and Castlereagh","25","20","24810","22970"
"In post","2023","60-64","No function","Liverpool","860","705","27180","22520"
"In post","2023","60-64","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","15","10","30330","28120"
"In post","2023","60-64","No function","Luton","45","35","29310","28120"
"In post","2023","60-64","No function","Manchester","330","265","30190","27650"
"In post","2023","60-64","No function","Medway","125","110","32130","29050"
"In post","2023","60-64","No function","Merton, Kingston upon Thames and Sutton","60","55","33560","31450"
"In post","2023","60-64","No function","Mid Kent","105","90","31840","30310"
"In post","2023","60-64","No function","Mid Lancashire","475","365","28080","23390"
