"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Cabinet Office","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cabinet Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Chancellor's other departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Charity Commission","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","85","[c]","22130","21380"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","35","[c]","21940","21380"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","60","[c]","26770","25610"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","EO","Unknown","50","[c]","26440","25310"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","150","[c]","36100","34410"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","65","[c]","34780","33550"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","EO","Heterosexual / straight","35","[c]","26520","25900"
"New entrant CS","2023","No function","Department for Education","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","SEO/HEO","Heterosexual / straight","60","[c]","33590","33950"
"New entrant CS","2023","No function","Department for Education","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Education","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","185","[c]","22990","22150"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","70","[c]","22920","22150"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","150","[c]","26990","25920"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","EO","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","90","[c]","54790","54330"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","255","[c]","35260","34520"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","35","[c]","36250","37300"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","40","[c]","35350","33830"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","60","[c]","35530","34710"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","EO","Heterosexual / straight","50","[c]","28200","29280"
"New entrant CS","2023","No function","Department for International Trade","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","G6/G7","Heterosexual / straight","55","[c]","57940","56000"
"New entrant CS","2023","No function","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","G6/G7","Unknown","35","[c]","56050","55370"
"New entrant CS","2023","No function","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","SEO/HEO","Heterosexual / straight","240","[c]","39100","39400"
"New entrant CS","2023","No function","Department for International Trade","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for International Trade","SEO/HEO","Unknown","85","[c]","40000","41310"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","80","[c]","50100","43740"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","45","[c]","34460","33880"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","AA/AO","Heterosexual / straight","560","[c]","22860","22500"
"New entrant CS","2023","No function","Department for Transport","AA/AO","LGBO","55","[c]","22260","22500"
"New entrant CS","2023","No function","Department for Transport","AA/AO","Undeclared","30","[c]","23560","22500"
"New entrant CS","2023","No function","Department for Transport","AA/AO","Unknown","295","[c]","23520","22500"
"New entrant CS","2023","No function","Department for Transport","EO","Heterosexual / straight","145","[c]","27770","26780"
"New entrant CS","2023","No function","Department for Transport","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","EO","Unknown","210","[c]","27340","26780"
"New entrant CS","2023","No function","Department for Transport","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SEO/HEO","Heterosexual / straight","105","[c]","37340","35400"
"New entrant CS","2023","No function","Department for Transport","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Transport","SEO/HEO","Unknown","40","[c]","36440","35400"
"New entrant CS","2023","No function","Department for Work and Pensions","AA/AO","Heterosexual / straight","760","[c]","21670","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","AA/AO","LGBO","65","[c]","21740","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","AA/AO","Undeclared","45","[c]","21830","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","AA/AO","Unknown","175","[c]","21680","21690"
"New entrant CS","2023","No function","Department for Work and Pensions","EO","Heterosexual / straight","490","[c]","28110","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","EO","LGBO","65","[c]","27960","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","EO","Unknown","90","[c]","27890","28120"
"New entrant CS","2023","No function","Department for Work and Pensions","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","115","[c]","39830","34170"
"New entrant CS","2023","No function","Department for Work and Pensions","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department for Work and Pensions","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","AA/AO","Heterosexual / straight","40","[c]","22510","22820"
"New entrant CS","2023","No function","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","AA/AO","Unknown","105","[c]","21860","20470"
"New entrant CS","2023","No function","Department of Health and Social Care","EO","Heterosexual / straight","50","[c]","26540","27060"
"New entrant CS","2023","No function","Department of Health and Social Care","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","EO","Undeclared","50","[c]","27210","28770"
"New entrant CS","2023","No function","Department of Health and Social Care","EO","Unknown","75","[c]","26280","27060"
"New entrant CS","2023","No function","Department of Health and Social Care","G6/G7","Heterosexual / straight","75","[c]","58880","54690"
"New entrant CS","2023","No function","Department of Health and Social Care","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","G6/G7","Unknown","115","[c]","61920","56430"
"New entrant CS","2023","No function","Department of Health and Social Care","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","110","[c]","35500","34190"
"New entrant CS","2023","No function","Department of Health and Social Care","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Department of Health and Social Care","SEO/HEO","Undeclared","65","[c]","35290","34190"
"New entrant CS","2023","No function","Department of Health and Social Care","SEO/HEO","Unknown","190","[c]","36690","37060"
"New entrant CS","2023","No function","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","SEO/HEO","Heterosexual / straight","45","[c]","34960","33000"
"New entrant CS","2023","No function","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Food Standards Agency","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","AA/AO","Heterosexual / straight","55","[c]","23640","23390"
"New entrant CS","2023","No function","HM Land Registry","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","AA/AO","Unknown","140","[c]","23510","23390"
"New entrant CS","2023","No function","HM Land Registry","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Land Registry","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","AA/AO","Heterosexual / straight","720","[c]","22680","22520"
"New entrant CS","2023","No function","HM Revenue and Customs","AA/AO","LGBO","105","[c]","22570","22520"
"New entrant CS","2023","No function","HM Revenue and Customs","AA/AO","Undeclared","50","[c]","22700","22520"
"New entrant CS","2023","No function","HM Revenue and Customs","AA/AO","Unknown","860","[c]","22620","22520"
"New entrant CS","2023","No function","HM Revenue and Customs","EO","Heterosexual / straight","90","[c]","27950","27650"
"New entrant CS","2023","No function","HM Revenue and Customs","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","EO","Unknown","55","[c]","28180","27650"
"New entrant CS","2023","No function","HM Revenue and Customs","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","85","[c]","35720","34400"
"New entrant CS","2023","No function","HM Revenue and Customs","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Revenue and Customs","SEO/HEO","Unknown","55","[c]","35960","34400"
"New entrant CS","2023","No function","HM Treasury","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","EO","Heterosexual / straight","45","[c]","26810","27820"
"New entrant CS","2023","No function","HM Treasury","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","SEO/HEO","Heterosexual / straight","65","[c]","31240","30320"
"New entrant CS","2023","No function","HM Treasury","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","AA/AO","Heterosexual / straight","610","[c]","22910","22400"
"New entrant CS","2023","No function","Home Office","AA/AO","LGBO","60","[c]","22890","22400"
