"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Tower Hamlets","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tower Hamlets","London","Male","40","[c]","50950","51690"
"Leaver CS","2023","Undeclared","Tyneside","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tyneside","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wakefield","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wakefield","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wandsworth","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Warrington","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Warwickshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Warwickshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Surrey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Surrey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Sussex (South West)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Sussex (South West)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Westminster","London","Female","105","[c]","42060","37950"
"Leaver CS","2023","Undeclared","Westminster","London","Male","125","[c]","47620","43700"
"Leaver CS","2023","Undeclared","Wiltshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wiltshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Worcestershire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Worcestershire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","York","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","York","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Male","40","[c]","34240","29780"
"Leaver CS","2023","Unknown","Angus and Dundee City","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Angus and Dundee City","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barking & Dagenham and Havering","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnet","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnet","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","75","[c]","29400","25680"
"Leaver CS","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","135","[c]","35820","33000"
"Leaver CS","2023","Unknown","Bedford","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedford","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Belfast","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Belfast","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire","Outside London","Male","65","[c]","35070","29480"
"Leaver CS","2023","Unknown","Bexley and Greenwich","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bexley and Greenwich","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Birmingham","Outside London","Female","170","[c]","28550","21780"
"Leaver CS","2023","Unknown","Birmingham","Outside London","Male","150","[c]","32790","22500"
"Leaver CS","2023","Unknown","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Blackburn with Darwen","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Blackpool","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Blackpool","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bradford","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bradford","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Breckland and South Norfolk","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brent","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brighton and Hove","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bristol, City of","Outside London","Female","80","[c]","30570","28060"
"Leaver CS","2023","Unknown","Bristol, City of","Outside London","Male","70","[c]","34340","27100"
"Leaver CS","2023","Unknown","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Buckinghamshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Buckinghamshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Calderdale and Kirklees","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cambridgeshire CC","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cambridgeshire CC","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Camden and City of London","London","Female","45","[c]","30680","25480"
"Leaver CS","2023","Unknown","Camden and City of London","London","Male","30","[c]","39070","30440"
"Leaver CS","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Female","105","[c]","29630","25460"
"Leaver CS","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Male","100","[c]","34160","26960"
"Leaver CS","2023","Unknown","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Bedfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Hampshire","Outside London","Female","70","[c]","36270","34080"
"Leaver CS","2023","Unknown","Central Hampshire","Outside London","Male","95","[c]","38950","39890"
"Leaver CS","2023","Unknown","Central Valleys","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Valleys","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire East","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire East","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire West and Chester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chorley and West Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chorley and West Lancashire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","City of Edinburgh","Outside London","Female","200","[c]","36350","33520"
"Leaver CS","2023","Unknown","City of Edinburgh","Outside London","Male","215","[c]","36220","34070"
"Leaver CS","2023","Unknown","Clackmannanshire and Fife","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Clackmannanshire and Fife","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Coventry","Outside London","Female","35","[c]","36840","30760"
"Leaver CS","2023","Unknown","Coventry","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Croydon","London","Female","120","[c]","35320","29890"
"Leaver CS","2023","Unknown","Croydon","London","Male","125","[c]","41110","36180"
"Leaver CS","2023","Unknown","Darlington","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Darlington","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derby","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derby","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon CC","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon CC","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dudley","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dudley","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dumfries and Galloway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dumfries and Galloway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Durham","Outside London","Female","80","[c]","24890","22400"
"Leaver CS","2023","Unknown","Durham","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ealing","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","45","[c]","31840","31290"
"Leaver CS","2023","Unknown","East Kent","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Kent","Outside London","Male","45","[c]","25510","25750"
"Leaver CS","2023","Unknown","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Outside London","Male","35","[c]","36340","37060"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Outside London","Female","160","[c]","32190","28120"
"Leaver CS","2023","Unknown","Glasgow City","Outside London","Male","205","[c]","33810","29100"
"Leaver CS","2023","Unknown","Gloucestershire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","Outside London","Female","110","[c]","35220","27840"
"Leaver CS","2023","Unknown","Greater Manchester South West","Outside London","Male","120","[c]","31690","26130"
"Leaver CS","2023","Unknown","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","London","Male","35","[c]","29220","29750"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Outside London","Female","40","[c]","38150","34670"
"Leaver CS","2023","Unknown","Hertfordshire CC","Outside London","Male","45","[c]","35230","31010"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","London","Female","65","[c]","28430","25480"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","London","Male","55","[c]","27810","28700"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","London","Female","55","[c]","47060","41910"
"Leaver CS","2023","Unknown","Lambeth","London","Male","50","[c]","45710","41940"
"Leaver CS","2023","Unknown","Lancaster and Wyre","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancaster and Wyre","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","Outside London","Female","195","[c]","38200","33400"
"Leaver CS","2023","Unknown","Leeds","Outside London","Male","220","[c]","38500","30880"
"Leaver CS","2023","Unknown","Leicester","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicester","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lewisham and Southwark","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","Outside London","Female","135","[c]","23780","22400"
"Leaver CS","2023","Unknown","Liverpool","Outside London","Male","115","[c]","27520","22400"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","Outside London","Female","80","[c]","30910","27570"
"Leaver CS","2023","Unknown","Manchester","Outside London","Male","80","[c]","36490","29220"
"Leaver CS","2023","Unknown","Medway","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medway","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","Outside London","Female","65","[c]","31690","28060"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","Outside London","Male","105","[c]","36870","30940"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","Outside London","Female","20","[c]","[c]","[c]"
