"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Knowledge and Information Management","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Knowledge and Information Management","SEO","255","245","42260","41550"
"In post","2023","Declared non-disabled","Knowledge and Information Management","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","AO","120","105","23220","22520"
"In post","2023","Declared non-disabled","Legal","EO","820","785","29550","28130"
"In post","2023","Declared non-disabled","Legal","G6","1325","1235","71370","70010"
"In post","2023","Declared non-disabled","Legal","G7","3540","3290","56990","55930"
"In post","2023","Declared non-disabled","Legal","HEO","770","745","36780","35000"
"In post","2023","Declared non-disabled","Legal","SCS level","360","340","89300","85000"
"In post","2023","Declared non-disabled","Legal","SEO","900","810","43030","42510"
"In post","2023","Declared non-disabled","Legal","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicine","AO","175","160","25170","24680"
"In post","2023","Declared non-disabled","Medicine","EO","180","160","33170","32930"
"In post","2023","Declared non-disabled","Medicine","G6","230","195","86160","88880"
"In post","2023","Declared non-disabled","Medicine","G7","165","145","65880","63900"
"In post","2023","Declared non-disabled","Medicine","HEO","250","220","39290","40590"
"In post","2023","Declared non-disabled","Medicine","SCS level","160","140","107770","104400"
"In post","2023","Declared non-disabled","Medicine","SEO","195","180","46000","47670"
"In post","2023","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Operational Delivery","AA","6900","6055","22230","23230"
"In post","2023","Declared non-disabled","Operational Delivery","AO","58920","52715","24600","22520"
"In post","2023","Declared non-disabled","Operational Delivery","EO","54335","49565","28880","28120"
"In post","2023","Declared non-disabled","Operational Delivery","G6","1635","1595","70930","68160"
"In post","2023","Declared non-disabled","Operational Delivery","G7","4625","4505","56050","55120"
"In post","2023","Declared non-disabled","Operational Delivery","HEO","20020","19040","35000","34400"
"In post","2023","Declared non-disabled","Operational Delivery","SCS level","625","615","90270","82730"
"In post","2023","Declared non-disabled","Operational Delivery","SEO","10220","9855","43580","42140"
"In post","2023","Declared non-disabled","Operational Delivery","Unknown","13685","12800","31050","29050"
"In post","2023","Declared non-disabled","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Operational Research","AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Operational Research","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Operational Research","G6","50","45","69390","70070"
"In post","2023","Declared non-disabled","Operational Research","G7","240","225","55660","55950"
"In post","2023","Declared non-disabled","Operational Research","HEO","110","110","34790","34700"
"In post","2023","Declared non-disabled","Operational Research","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Operational Research","SEO","155","150","42380","42510"
"In post","2023","Declared non-disabled","Other","AA","735","710","20190","19770"
"In post","2023","Declared non-disabled","Other","AO","2750","2475","22160","21690"
"In post","2023","Declared non-disabled","Other","EO","2065","1905","28430","28120"
"In post","2023","Declared non-disabled","Other","G6","390","370","75550","71050"
"In post","2023","Declared non-disabled","Other","G7","770","740","55490","55500"
"In post","2023","Declared non-disabled","Other","HEO","1495","1410","34810","34170"
"In post","2023","Declared non-disabled","Other","SCS level","160","155","101650","93330"
"In post","2023","Declared non-disabled","Other","SEO","1105","1060","42960","41800"
"In post","2023","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning","AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Planning","EO","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Planning","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Planning","G7","50","45","58180","56100"
"In post","2023","Declared non-disabled","Planning","HEO","40","35","36760","37560"
"In post","2023","Declared non-disabled","Planning","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Planning","SEO","40","40","43460","42640"
"In post","2023","Declared non-disabled","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectors","G6","225","200","67060","66510"
"In post","2023","Declared non-disabled","Planning Inspectors","G7","125","115","46500","48660"
"In post","2023","Declared non-disabled","Planning Inspectors","HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Policy","AA","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Policy","AO","315","300","24840","25340"
"In post","2023","Declared non-disabled","Policy","EO","1355","1310","29170","29080"
"In post","2023","Declared non-disabled","Policy","G6","2735","2630","68080","66790"
"In post","2023","Declared non-disabled","Policy","G7","6475","6295","56110","55300"
"In post","2023","Declared non-disabled","Policy","HEO","4345","4245","35120","34670"
"In post","2023","Declared non-disabled","Policy","SCS level","1465","1410","85460","79000"
"In post","2023","Declared non-disabled","Policy","SEO","4550","4425","42120","41440"
"In post","2023","Declared non-disabled","Policy","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","AO","145","140","23160","23200"
"In post","2023","Declared non-disabled","Project Delivery","EO","825","775","28110","28090"
"In post","2023","Declared non-disabled","Project Delivery","G6","1200","1170","69090","68610"
"In post","2023","Declared non-disabled","Project Delivery","G7","2895","2815","55360","55720"
"In post","2023","Declared non-disabled","Project Delivery","HEO","2565","2440","34350","34170"
"In post","2023","Declared non-disabled","Project Delivery","SCS level","355","345","91920","84000"
"In post","2023","Declared non-disabled","Project Delivery","SEO","3460","3350","41750","41800"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","360","350","47460","42620"
"In post","2023","Declared non-disabled","Property","AA","260","250","19330","18830"
"In post","2023","Declared non-disabled","Property","AO","315","285","23190","22520"
"In post","2023","Declared non-disabled","Property","EO","840","785","28320","27810"
"In post","2023","Declared non-disabled","Property","G6","210","210","66770","66440"
"In post","2023","Declared non-disabled","Property","G7","660","640","56390","56150"
"In post","2023","Declared non-disabled","Property","HEO","1110","1070","34430","34300"
"In post","2023","Declared non-disabled","Property","SCS level","55","55","89750","85210"
"In post","2023","Declared non-disabled","Property","SEO","1050","995","43550","42930"
"In post","2023","Declared non-disabled","Property","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","AO","50","45","25040","24910"
"In post","2023","Declared non-disabled","Psychology","EO","315","305","28690","28480"
"In post","2023","Declared non-disabled","Psychology","G6","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","G7","75","75","63480","66460"
"In post","2023","Declared non-disabled","Psychology","HEO","380","370","32620","32420"
"In post","2023","Declared non-disabled","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Psychology","SEO","300","280","47940","49570"
"In post","2023","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Science and Engineering","AA","55","55","18710","19430"
"In post","2023","Declared non-disabled","Science and Engineering","AO","495","480","23940","23430"
"In post","2023","Declared non-disabled","Science and Engineering","EO","940","915","27540","27320"
"In post","2023","Declared non-disabled","Science and Engineering","G6","395","370","69990","70410"
"In post","2023","Declared non-disabled","Science and Engineering","G7","1775","1690","54680","54510"
"In post","2023","Declared non-disabled","Science and Engineering","HEO","1760","1705","33900","33330"
"In post","2023","Declared non-disabled","Science and Engineering","SCS level","55","50","90680","85160"
"In post","2023","Declared non-disabled","Science and Engineering","SEO","2300","2210","42750","42480"
"In post","2023","Declared non-disabled","Science and Engineering","Unknown","530","525","45070","43360"
"In post","2023","Declared non-disabled","Security","AA","1475","1435","22120","21380"
"In post","2023","Declared non-disabled","Security","AO","1480","1445","33960","33320"
"In post","2023","Declared non-disabled","Security","EO","730","710","33460","29400"
"In post","2023","Declared non-disabled","Security","G6","135","135","71730","70600"
"In post","2023","Declared non-disabled","Security","G7","330","320","57650","57040"
"In post","2023","Declared non-disabled","Security","HEO","810","785","37790","35000"
"In post","2023","Declared non-disabled","Security","SCS level","55","50","94910","89480"
"In post","2023","Declared non-disabled","Security","SEO","530","525","43460","42510"
"In post","2023","Declared non-disabled","Security","Unknown","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Social Research","AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Social Research","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Social Research","G6","75","70","69830","69930"
"In post","2023","Declared non-disabled","Social Research","G7","285","270","57170","56750"
"In post","2023","Declared non-disabled","Social Research","HEO","265","260","33950","32800"
"In post","2023","Declared non-disabled","Social Research","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Social Research","SEO","300","285","42270","42000"
"In post","2023","Declared non-disabled","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Statistics","AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Statistics","EO","145","140","28780","28310"
"In post","2023","Declared non-disabled","Statistics","G6","140","135","68860","68000"
"In post","2023","Declared non-disabled","Statistics","G7","515","490","57280","56240"
"In post","2023","Declared non-disabled","Statistics","HEO","455","440","34870","34400"
"In post","2023","Declared non-disabled","Statistics","SCS level","55","55","84290","80410"
"In post","2023","Declared non-disabled","Statistics","SEO","530","505","42690","42630"
"In post","2023","Declared non-disabled","Tax","AO","1005","925","22680","22520"
"In post","2023","Declared non-disabled","Tax","EO","2505","2370","28700","28130"
"In post","2023","Declared non-disabled","Tax","G6","495","465","72610","71300"
"In post","2023","Declared non-disabled","Tax","G7","1520","1450","58830","57970"
"In post","2023","Declared non-disabled","Tax","HEO","3515","3350","35800","35000"
"In post","2023","Declared non-disabled","Tax","SCS level","55","55","82100","79270"
"In post","2023","Declared non-disabled","Tax","SEO","1520","1450","43040","42510"
