"Status","Year","Ethnicity","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Driver and Vehicle Standards Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Legal Department","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Courts and Tribunals Service","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Prison and Probation Service","Ministry of Justice","55","[c]","27180","27640"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","25","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury (excl. agencies)","HM Treasury","35","[c]","30550","27820"
"New entrant CS","2023","Other ethnicity","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Home Office","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence (excl. agencies)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Justice (excl. agencies)","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","National Crime Agency","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Health Security Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Valuation Office Agency","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Civil Service Fast Stream","Cabinet Office","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Competition and Markets Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Crown Prosecution Service","Attorney General's Departments","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Equipment and Support","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education (excl. agencies)","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport (excl. agencies)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","65","[c]","27070","21690"
"New entrant CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","40","[c]","25160","21780"
"New entrant CS","2023","Undeclared","HM Prison and Probation Service","Ministry of Justice","115","[c]","26630","25670"
"New entrant CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","35","[c]","36730","34400"
"New entrant CS","2023","Undeclared","HM Treasury (excl. agencies)","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Health and Safety Executive","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Home Office","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Maritime and Coastguard Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","National Crime Agency","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government (excl. agencies)","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Security Scotland","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Debt Management Office","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Health Security Agency","Department of Health and Social Care","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","UK Statistics Authority","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","UK Supreme Court","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Valuation Office Agency","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Vehicle Certification Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government (excl. agencies)","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Accountant in Bankruptcy","Scottish Government","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","100","[c]","25000","22150"
"New entrant CS","2023","Unknown","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Building Digital UK","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","140","[c]","41670","28050"
"New entrant CS","2023","Unknown","Central Civil Service Fast Stream","Cabinet Office","30","[c]","28860","28840"
"New entrant CS","2023","Unknown","Charity Commission","Charity Commission","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","100","[c]","31290","25610"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Defence Equipment and Support","Ministry of Defence","330","[c]","29670","25000"
"New entrant CS","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","185","[c]","30880","28360"
"New entrant CS","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","125","[c]","38270","34410"
"New entrant CS","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","35","[c]","35010","34530"
"New entrant CS","2023","Unknown","Department for Education (excl. agencies)","Department for Education","65","[c]","32840","30330"
"New entrant CS","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","190","[c]","40070","37300"
"New entrant CS","2023","Unknown","Department for International Trade","Department for International Trade","215","[c]","38280","35010"
"New entrant CS","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","60","[c]","33720","30790"
"New entrant CS","2023","Unknown","Department for Transport (excl. agencies)","Department for Transport","110","[c]","36950","35400"
"New entrant CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","490","[c]","28170","21690"
"New entrant CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","135","[c]","36100","34190"
"New entrant CS","2023","Unknown","Disclosure Scotland","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","110","[c]","22100","22500"
"New entrant CS","2023","Unknown","Driver and Vehicle Standards Agency","Department for Transport","340","[c]","26540","26780"
"New entrant CS","2023","Unknown","Education Scotland","Scottish Government","35","[c]","45790","41640"
"New entrant CS","2023","Unknown","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Estyn","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Food Standards Agency","Food Standards Agency","90","[c]","31850","30960"
"New entrant CS","2023","Unknown","Food Standards Scotland","Scottish Government","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Legal Department","Attorney General's Departments","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Government Property Agency","Cabinet Office","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Ministry of Justice","590","[c]","23860","21780"
"New entrant CS","2023","Unknown","HM Land Registry","HM Land Registry","235","[c]","28940","23390"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Ministry of Justice","3730","[c]","26510","26760"
"New entrant CS","2023","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","1600","[c]","26110","22520"
"New entrant CS","2023","Unknown","Health and Safety Executive","Department for Work and Pensions","40","[c]","33580","31660"
"New entrant CS","2023","Unknown","Home Office","Home Office","5995","[c]","26190","25750"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","30","[c]","37580","31360"
"New entrant CS","2023","Unknown","Legal Aid Agency","Ministry of Justice","35","[c]","22040","21780"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","65","[c]","27880","22500"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","50","[c]","30620","30930"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","1540","[c]","31370","27080"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","295","[c]","35210","31270"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","35","[c]","41880","36040"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","65","[c]","33330","29100"
"New entrant CS","2023","Unknown","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","40","[c]","53920","47750"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Public Guardian","Ministry of Justice","170","[c]","22500","21780"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scottish Government","35","[c]","30630","24010"
"New entrant CS","2023","Unknown","Revenue Scotland","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Ministry of Defence","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","110","[c]","23150","22150"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","100","[c]","25020","23190"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","595","[c]","38660","33520"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","375","[c]","27230","24710"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","65","[c]","27460","25710"
"New entrant CS","2023","Unknown","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","1120","[c]","27230","22180"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","55","[c]","24640","22180"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","70","[c]","30550","26000"
"New entrant CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","40","[c]","36120","33520"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","530","[c]","41020","35000"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","45","[c]","29410","27610"
"New entrant CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","150","[c]","25650","21200"
"New entrant CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","155","[c]","25500","22520"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","375","[c]","27280","25340"
"New entrant CS","2023","White","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","315","[c]","37080","32640"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","345","[c]","28850","28840"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","60","[c]","28720","25970"
"New entrant CS","2023","White","Charity Commission","Charity Commission","50","[c]","32730","30170"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","205","[c]","30910","25610"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","90","[c]","48620","42920"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","Ministry of Justice","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","35","[c]","33310","31640"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","190","[c]","30040","22180"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","580","[c]","30070","25600"
"New entrant CS","2023","White","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","820","[c]","33630","32500"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","550","[c]","32500","30650"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","230","[c]","36330","34410"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","90","[c]","35840","35040"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","260","[c]","36650","33990"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","585","[c]","40340","37300"
