"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Security","London","SEO/HEO","100","100","39270","38280"
"In post","2023","20-29","Security","Outside London","AA/AO","665","660","27410","27350"
"In post","2023","20-29","Security","Outside London","EO","115","115","28980","27650"
"In post","2023","20-29","Security","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Security","Outside London","SEO/HEO","100","100","36550","34820"
"In post","2023","20-29","Security","Outside London","Unknown","10","10","29480","31920"
"In post","2023","20-29","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","London","G6/G7","40","40","58320","57740"
"In post","2023","20-29","Social Research","London","SEO/HEO","215","215","39660","39150"
"In post","2023","20-29","Social Research","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Social Research","Outside London","EO","10","10","[c]","[c]"
"In post","2023","20-29","Social Research","Outside London","G6/G7","15","15","54220","51770"
"In post","2023","20-29","Social Research","Outside London","SEO/HEO","330","325","35310","33590"
"In post","2023","20-29","Statistics","London","AA/AO","50","50","23940","23500"
"In post","2023","20-29","Statistics","London","EO","45","45","30470","30340"
"In post","2023","20-29","Statistics","London","G6/G7","65","65","58240","56220"
"In post","2023","20-29","Statistics","London","SEO/HEO","345","340","37830","37260"
"In post","2023","20-29","Statistics","Outside London","AA/AO","10","10","21780","21680"
"In post","2023","20-29","Statistics","Outside London","EO","75","75","27490","27650"
"In post","2023","20-29","Statistics","Outside London","G6/G7","40","40","54250","52330"
"In post","2023","20-29","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Outside London","SEO/HEO","395","395","35870","34700"
"In post","2023","20-29","Statistics","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tax","London","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Tax","London","EO","65","65","32370","32260"
"In post","2023","20-29","Tax","London","G6/G7","45","45","64690","63990"
"In post","2023","20-29","Tax","London","SEO/HEO","140","140","39700","39450"
"In post","2023","20-29","Tax","Outside London","AA/AO","685","650","22520","22520"
"In post","2023","20-29","Tax","Outside London","EO","1025","1020","27960","27890"
"In post","2023","20-29","Tax","Outside London","G6/G7","125","125","57530","57970"
"In post","2023","20-29","Tax","Outside London","SEO/HEO","805","800","35300","34700"
"In post","2023","20-29","Unknown","London","AA/AO","75","75","26180","25280"
"In post","2023","20-29","Unknown","London","EO","345","345","29660","28770"
"In post","2023","20-29","Unknown","London","G6/G7","395","395","58110","56430"
"In post","2023","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","London","SEO/HEO","1365","1360","35070","34190"
"In post","2023","20-29","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Outside London","AA/AO","1425","1390","23800","23340"
"In post","2023","20-29","Unknown","Outside London","EO","1245","1230","29170","29100"
"In post","2023","20-29","Unknown","Outside London","G6/G7","200","195","55270","54020"
"In post","2023","20-29","Unknown","Outside London","SEO/HEO","1630","1620","36600","34730"
"In post","2023","20-29","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","EO","30","30","25540","24610"
"In post","2023","20-29","Unknown","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","SEO/HEO","15","15","36160","38050"
"In post","2023","20-29","Veterinarian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","Outside London","EO","10","10","[c]","[c]"
"In post","2023","20-29","Veterinarian","Outside London","SEO/HEO","10","10","36290","37300"
"In post","2023","30-39","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","London","EO","20","20","30500","31260"
"In post","2023","30-39","Commercial","London","G6/G7","185","180","64870","65500"
"In post","2023","30-39","Commercial","London","SCS level","15","15","111230","106600"
"In post","2023","30-39","Commercial","London","SEO/HEO","135","130","40630","41360"
"In post","2023","30-39","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Outside London","AA/AO","55","50","23030","22320"
"In post","2023","30-39","Commercial","Outside London","EO","150","145","27270","27080"
"In post","2023","30-39","Commercial","Outside London","G6/G7","320","315","61270","59610"
"In post","2023","30-39","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Outside London","SEO/HEO","835","815","37740","37890"
"In post","2023","30-39","Commercial","Outside London","Unknown","50","50","40110","42440"
"In post","2023","30-39","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","London","EO","20","20","29920","29280"
"In post","2023","30-39","Communications","London","G6/G7","305","295","59790","58760"
"In post","2023","30-39","Communications","London","SCS level","15","15","83110","75890"
"In post","2023","30-39","Communications","London","SEO/HEO","320","315","41940","41870"
"In post","2023","30-39","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Outside London","AA/AO","20","20","22460","22350"
"In post","2023","30-39","Communications","Outside London","EO","75","70","27740","27140"
"In post","2023","30-39","Communications","Outside London","G6/G7","80","75","55190","54010"
"In post","2023","30-39","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Outside London","SEO/HEO","355","340","37270","37540"
"In post","2023","30-39","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","London","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","London","AA/AO","30","25","25600","25610"
"In post","2023","30-39","Counter Fraud","London","EO","145","140","32260","32520"
"In post","2023","30-39","Counter Fraud","London","G6/G7","25","25","63090","65230"
"In post","2023","30-39","Counter Fraud","London","SEO/HEO","130","130","39950","39450"
"In post","2023","30-39","Counter Fraud","Outside London","AA/AO","190","170","22680","21690"
"In post","2023","30-39","Counter Fraud","Outside London","EO","805","765","28170","28120"
"In post","2023","30-39","Counter Fraud","Outside London","G6/G7","30","25","58880","57970"
"In post","2023","30-39","Counter Fraud","Outside London","SEO/HEO","380","370","35300","34700"
"In post","2023","30-39","Digital, Data and Technology","London","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","London","EO","75","75","30720","29860"
"In post","2023","30-39","Digital, Data and Technology","London","G6/G7","725","710","61700","59500"
"In post","2023","30-39","Digital, Data and Technology","London","SCS level","35","35","89090","82270"
"In post","2023","30-39","Digital, Data and Technology","London","SEO/HEO","565","555","41010","41870"
"In post","2023","30-39","Digital, Data and Technology","Outside London","AA/AO","120","120","22830","22500"
"In post","2023","30-39","Digital, Data and Technology","Outside London","EO","600","585","28120","27890"
"In post","2023","30-39","Digital, Data and Technology","Outside London","G6/G7","1120","1105","56580","55000"
"In post","2023","30-39","Digital, Data and Technology","Outside London","SCS level","10","10","83570","86830"
"In post","2023","30-39","Digital, Data and Technology","Outside London","SEO/HEO","2355","2310","37870","37710"
"In post","2023","30-39","Digital, Data and Technology","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","London","G6/G7","305","295","62320","61260"
"In post","2023","30-39","Economics","London","SCS level","25","25","80320","77770"
"In post","2023","30-39","Economics","London","SEO/HEO","50","45","41810","40570"
"In post","2023","30-39","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","Outside London","EO","10","10","27310","26890"
"In post","2023","30-39","Economics","Outside London","G6/G7","60","60","58710","57970"
"In post","2023","30-39","Economics","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Economics","Outside London","SEO/HEO","45","45","38210","38110"
"In post","2023","30-39","Economics","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","London","AA/AO","15","15","25430","24640"
"In post","2023","30-39","Finance","London","EO","45","45","30180","29920"
"In post","2023","30-39","Finance","London","G6/G7","300","295","63040","61290"
"In post","2023","30-39","Finance","London","SCS level","35","35","83700","80860"
"In post","2023","30-39","Finance","London","SEO/HEO","210","205","40800","40880"
"In post","2023","30-39","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Outside London","AA/AO","150","140","23030","22520"
"In post","2023","30-39","Finance","Outside London","EO","250","240","27510","27400"
"In post","2023","30-39","Finance","Outside London","G6/G7","335","325","56930","55700"
"In post","2023","30-39","Finance","Outside London","SCS level","15","15","81820","76550"
"In post","2023","30-39","Finance","Outside London","SEO/HEO","765","740","38210","37720"
"In post","2023","30-39","Finance","Outside London","Unknown","15","10","47360","48790"
"In post","2023","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Geography","Outside London","EO","35","35","28590","27610"
"In post","2023","30-39","Geography","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","Outside London","SEO/HEO","85","85","36980","34370"
"In post","2023","30-39","Human Resources","London","AA/AO","15","15","26470","26400"
"In post","2023","30-39","Human Resources","London","EO","100","95","29620","29660"
"In post","2023","30-39","Human Resources","London","G6/G7","230","225","61920","60650"
"In post","2023","30-39","Human Resources","London","SCS level","20","20","80760","78230"
"In post","2023","30-39","Human Resources","London","SEO/HEO","315","310","40120","39830"
"In post","2023","30-39","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Outside London","AA/AO","210","190","22630","22220"
"In post","2023","30-39","Human Resources","Outside London","EO","395","370","27240","27140"
"In post","2023","30-39","Human Resources","Outside London","G6/G7","290","280","55930","54260"
"In post","2023","30-39","Human Resources","Outside London","SCS level","10","10","84630","83450"
"In post","2023","30-39","Human Resources","Outside London","SEO/HEO","1050","1010","36910","36590"
"In post","2023","30-39","Human Resources","Outside London","Unknown","20","20","34930","35030"
"In post","2023","30-39","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Overseas","SEO/HEO","40","40","51090","51470"
"In post","2023","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
