"Status","Year","Region_london","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Unknown","185","[c]","37700","34250"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Female","Heterosexual / straight","95","[c]","25030","25480"
"Leaver Dept.","2023","London","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Female","Unknown","50","[c]","25450","25480"
"Leaver Dept.","2023","London","AO","Male","Heterosexual / straight","75","[c]","25310","25480"
"Leaver Dept.","2023","London","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","EO","Female","Heterosexual / straight","400","[c]","29970","29890"
"Leaver Dept.","2023","London","EO","Female","LGBO","35","[c]","29030","28370"
"Leaver Dept.","2023","London","EO","Female","Undeclared","50","[c]","30160","29660"
"Leaver Dept.","2023","London","EO","Female","Unknown","125","[c]","29520","29530"
"Leaver Dept.","2023","London","EO","Male","Heterosexual / straight","250","[c]","29950","29660"
"Leaver Dept.","2023","London","EO","Male","LGBO","35","[c]","29790","28850"
"Leaver Dept.","2023","London","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","London","EO","Male","Unknown","90","[c]","29570","29890"
"Leaver Dept.","2023","London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G6","Female","Heterosexual / straight","185","[c]","67850","66530"
"Leaver Dept.","2023","London","G6","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G6","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G6","Female","Unknown","60","[c]","67010","65710"
"Leaver Dept.","2023","London","G6","Male","Heterosexual / straight","105","[c]","68340","67420"
"Leaver Dept.","2023","London","G6","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G6","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G6","Male","Unknown","55","[c]","68470","67530"
"Leaver Dept.","2023","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G7","Female","Heterosexual / straight","395","[c]","55850","55150"
"Leaver Dept.","2023","London","G7","Female","LGBO","45","[c]","55670","55020"
"Leaver Dept.","2023","London","G7","Female","Undeclared","60","[c]","55420","54700"
"Leaver Dept.","2023","London","G7","Female","Unknown","140","[c]","55860","55150"
"Leaver Dept.","2023","London","G7","Male","Heterosexual / straight","320","[c]","55890","55120"
"Leaver Dept.","2023","London","G7","Male","LGBO","55","[c]","56040","54920"
"Leaver Dept.","2023","London","G7","Male","Undeclared","55","[c]","56340","54710"
"Leaver Dept.","2023","London","G7","Male","Unknown","155","[c]","56420","55740"
"Leaver Dept.","2023","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","HEO","Female","Heterosexual / straight","570","[c]","34890","34620"
"Leaver Dept.","2023","London","HEO","Female","LGBO","65","[c]","34340","34020"
"Leaver Dept.","2023","London","HEO","Female","Undeclared","90","[c]","35100","35200"
"Leaver Dept.","2023","London","HEO","Female","Unknown","450","[c]","33220","32000"
"Leaver Dept.","2023","London","HEO","Male","Heterosexual / straight","390","[c]","35020","34710"
"Leaver Dept.","2023","London","HEO","Male","LGBO","65","[c]","35150","35400"
"Leaver Dept.","2023","London","HEO","Male","Undeclared","65","[c]","35290","34710"
"Leaver Dept.","2023","London","HEO","Male","Unknown","365","[c]","33420","32960"
"Leaver Dept.","2023","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Female","Heterosexual / straight","105","[c]","85070","79800"
"Leaver Dept.","2023","London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Male","Heterosexual / straight","100","[c]","97320","86910"
"Leaver Dept.","2023","London","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SEO","Female","Heterosexual / straight","375","[c]","42700","42170"
"Leaver Dept.","2023","London","SEO","Female","LGBO","45","[c]","41810","41750"
"Leaver Dept.","2023","London","SEO","Female","Undeclared","50","[c]","41920","41870"
"Leaver Dept.","2023","London","SEO","Female","Unknown","145","[c]","42220","41870"
"Leaver Dept.","2023","London","SEO","Male","Heterosexual / straight","255","[c]","42210","41870"
"Leaver Dept.","2023","London","SEO","Male","LGBO","45","[c]","42340","41720"
"Leaver Dept.","2023","London","SEO","Male","Undeclared","45","[c]","42410","42370"
"Leaver Dept.","2023","London","SEO","Male","Unknown","130","[c]","42480","41950"
"Leaver Dept.","2023","London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Female","Heterosexual / straight","45","[c]","20460","19930"
"Leaver Dept.","2023","Outside London","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AO","Female","Heterosexual / straight","690","[c]","21860","21690"
"Leaver Dept.","2023","Outside London","AO","Female","LGBO","60","[c]","21820","21690"
"Leaver Dept.","2023","Outside London","AO","Female","Undeclared","80","[c]","21840","21690"
"Leaver Dept.","2023","Outside London","AO","Female","Unknown","500","[c]","22070","21780"
"Leaver Dept.","2023","Outside London","AO","Male","Heterosexual / straight","455","[c]","22010","21690"
"Leaver Dept.","2023","Outside London","AO","Male","LGBO","55","[c]","22370","21720"
"Leaver Dept.","2023","Outside London","AO","Male","Undeclared","50","[c]","22630","21730"
"Leaver Dept.","2023","Outside London","AO","Male","Unknown","365","[c]","22350","21810"
"Leaver Dept.","2023","Outside London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","EO","Female","Heterosexual / straight","985","[c]","27470","27570"
"Leaver Dept.","2023","Outside London","EO","Female","LGBO","75","[c]","27140","27570"
"Leaver Dept.","2023","Outside London","EO","Female","Undeclared","75","[c]","27200","27520"
"Leaver Dept.","2023","Outside London","EO","Female","Unknown","305","[c]","27330","27570"
"Leaver Dept.","2023","Outside London","EO","Male","Heterosexual / straight","675","[c]","27570","27570"
"Leaver Dept.","2023","Outside London","EO","Male","LGBO","70","[c]","27310","28120"
"Leaver Dept.","2023","Outside London","EO","Male","Undeclared","65","[c]","27560","27570"
"Leaver Dept.","2023","Outside London","EO","Male","Unknown","265","[c]","27240","27570"
"Leaver Dept.","2023","Outside London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Female","Heterosexual / straight","55","[c]","66430","65130"
"Leaver Dept.","2023","Outside London","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Male","Heterosexual / straight","50","[c]","67450","66470"
"Leaver Dept.","2023","Outside London","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G7","Female","Heterosexual / straight","230","[c]","52650","51770"
"Leaver Dept.","2023","Outside London","G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G7","Female","Unknown","85","[c]","52710","52090"
"Leaver Dept.","2023","Outside London","G7","Male","Heterosexual / straight","190","[c]","53900","52150"
"Leaver Dept.","2023","Outside London","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G7","Male","Unknown","80","[c]","52800","51610"
"Leaver Dept.","2023","Outside London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","HEO","Female","Heterosexual / straight","555","[c]","32660","32160"
"Leaver Dept.","2023","Outside London","HEO","Female","LGBO","50","[c]","32500","32000"
"Leaver Dept.","2023","Outside London","HEO","Female","Undeclared","50","[c]","32840","32640"
"Leaver Dept.","2023","Outside London","HEO","Female","Unknown","260","[c]","32170","32000"
"Leaver Dept.","2023","Outside London","HEO","Male","Heterosexual / straight","375","[c]","33100","32800"
"Leaver Dept.","2023","Outside London","HEO","Male","LGBO","40","[c]","32440","31990"
"Leaver Dept.","2023","Outside London","HEO","Male","Undeclared","35","[c]","33800","33290"
"Leaver Dept.","2023","Outside London","HEO","Male","Unknown","195","[c]","32610","32000"
"Leaver Dept.","2023","Outside London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SEO","Female","Heterosexual / straight","420","[c]","39940","39000"
"Leaver Dept.","2023","Outside London","SEO","Female","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SEO","Female","Undeclared","45","[c]","40140","39450"
"Leaver Dept.","2023","Outside London","SEO","Female","Unknown","130","[c]","40300","39190"
"Leaver Dept.","2023","Outside London","SEO","Male","Heterosexual / straight","300","[c]","40580","39820"
"Leaver Dept.","2023","Outside London","SEO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SEO","Male","Undeclared","35","[c]","40560","39150"
"Leaver Dept.","2023","Outside London","SEO","Male","Unknown","125","[c]","40150","39190"
"Leaver Dept.","2023","Outside London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outside London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
