"Status","Year","Parent_department","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","Outside London","Female","100","[c]","27070","27570"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","Outside London","Male","70","[c]","28480","27570"
"Leaver CS","2023","Department for Work and Pensions","East Wales","Outside London","Female","100","[c]","25620","23500"
"Leaver CS","2023","Department for Work and Pensions","East Wales","Outside London","Male","50","[c]","28160","27570"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Female","50","[c]","25590","27570"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Eastern Scotland","Outside London","Female","210","[c]","25010","21690"
"Leaver CS","2023","Department for Work and Pensions","Eastern Scotland","Outside London","Male","95","[c]","25140","21690"
"Leaver CS","2023","Department for Work and Pensions","Essex","Outside London","Female","105","[c]","29830","29290"
"Leaver CS","2023","Department for Work and Pensions","Essex","Outside London","Male","50","[c]","29670","29290"
"Leaver CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","195","[c]","26280","27570"
"Leaver CS","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","105","[c]","26620","27570"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester","Outside London","Female","335","[c]","26300","21690"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester","Outside London","Male","200","[c]","31670","27570"
"Leaver CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Female","155","[c]","24470","21690"
"Leaver CS","2023","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Male","70","[c]","25970","27570"
"Leaver CS","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","65","[c]","24850","26650"
"Leaver CS","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","40","[c]","25800","27570"
"Leaver CS","2023","Department for Work and Pensions","Highlands and Islands","Outside London","Female","35","[c]","26100","27570"
"Leaver CS","2023","Department for Work and Pensions","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Inner London - East","London","Female","210","[c]","30700","31060"
"Leaver CS","2023","Department for Work and Pensions","Inner London - East","London","Male","110","[c]","30470","31060"
"Leaver CS","2023","Department for Work and Pensions","Inner London - West","London","Female","165","[c]","38120","32520"
"Leaver CS","2023","Department for Work and Pensions","Inner London - West","London","Male","135","[c]","42930","39150"
"Leaver CS","2023","Department for Work and Pensions","Kent","Outside London","Female","130","[c]","28840","29290"
"Leaver CS","2023","Department for Work and Pensions","Kent","Outside London","Male","55","[c]","28780","29290"
"Leaver CS","2023","Department for Work and Pensions","Lancashire","Outside London","Female","280","[c]","27020","21690"
"Leaver CS","2023","Department for Work and Pensions","Lancashire","Outside London","Male","215","[c]","30000","21690"
"Leaver CS","2023","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Female","95","[c]","26190","27570"
"Leaver CS","2023","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Male","60","[c]","25740","27570"
"Leaver CS","2023","Department for Work and Pensions","Lincolnshire","Outside London","Female","40","[c]","26680","27570"
"Leaver CS","2023","Department for Work and Pensions","Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Merseyside","Outside London","Female","200","[c]","27600","27570"
"Leaver CS","2023","Department for Work and Pensions","Merseyside","Outside London","Male","120","[c]","31290","27570"
"Leaver CS","2023","Department for Work and Pensions","North Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","Female","305","[c]","26660","21690"
"Leaver CS","2023","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","Male","250","[c]","32240","27570"
"Leaver CS","2023","Department for Work and Pensions","Outer London - East and North East","London","Female","120","[c]","30330","31060"
"Leaver CS","2023","Department for Work and Pensions","Outer London - East and North East","London","Male","80","[c]","30990","31060"
"Leaver CS","2023","Department for Work and Pensions","Outer London - South","London","Female","45","[c]","31490","32520"
"Leaver CS","2023","Department for Work and Pensions","Outer London - South","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Outer London - West and North West","London","Female","130","[c]","30990","31060"
"Leaver CS","2023","Department for Work and Pensions","Outer London - West and North West","London","Male","70","[c]","31730","31060"
"Leaver CS","2023","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Female","180","[c]","25340","27570"
"Leaver CS","2023","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Male","85","[c]","25570","27570"
"Leaver CS","2023","Department for Work and Pensions","South Yorkshire","Outside London","Female","150","[c]","27780","21690"
"Leaver CS","2023","Department for Work and Pensions","South Yorkshire","Outside London","Male","90","[c]","30150","27570"
"Leaver CS","2023","Department for Work and Pensions","Southern Scotland","Outside London","Female","55","[c]","25870","27570"
"Leaver CS","2023","Department for Work and Pensions","Southern Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Female","165","[c]","27400","27570"
"Leaver CS","2023","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Male","85","[c]","28070","27570"
"Leaver CS","2023","Department for Work and Pensions","Tees Valley and Durham","Outside London","Female","130","[c]","25050","21690"
"Leaver CS","2023","Department for Work and Pensions","Tees Valley and Durham","Outside London","Male","35","[c]","25110","21690"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","Female","45","[c]","26780","27570"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","West Central Scotland","Outside London","Female","220","[c]","24380","21690"
"Leaver CS","2023","Department for Work and Pensions","West Central Scotland","Outside London","Male","115","[c]","24800","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands","Outside London","Female","265","[c]","25450","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands","Outside London","Male","130","[c]","26370","27570"
"Leaver CS","2023","Department for Work and Pensions","West Wales and The Valleys","Outside London","Female","240","[c]","24450","21690"
"Leaver CS","2023","Department for Work and Pensions","West Wales and The Valleys","Outside London","Male","115","[c]","24490","21690"
"Leaver CS","2023","Department for Work and Pensions","West Yorkshire","Outside London","Female","200","[c]","29920","28120"
"Leaver CS","2023","Department for Work and Pensions","West Yorkshire","Outside London","Male","175","[c]","32790","28120"
"Leaver CS","2023","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","Female","30","[c]","44660","40500"
"Leaver CS","2023","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","40","[c]","42900","38580"
"Leaver CS","2023","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","Female","65","[c]","35470","33710"
"Leaver CS","2023","Department of Health and Social Care","Derbyshire and Nottinghamshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Devon","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Anglia","Outside London","Female","60","[c]","32480","29330"
"Leaver CS","2023","Department of Health and Social Care","East Anglia","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Essex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","150","[c]","31440","29160"
"Leaver CS","2023","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","65","[c]","37100","29590"
"Leaver CS","2023","Department of Health and Social Care","Greater Manchester","Outside London","Female","65","[c]","30330","24390"
"Leaver CS","2023","Department of Health and Social Care","Greater Manchester","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Inner London - East","London","Female","240","[c]","45370","40640"
"Leaver CS","2023","Department of Health and Social Care","Inner London - East","London","Male","120","[c]","50730","41280"
"Leaver CS","2023","Department of Health and Social Care","Inner London - West","London","Female","450","[c]","46570","40650"
"Leaver CS","2023","Department of Health and Social Care","Inner London - West","London","Male","255","[c]","52890","50730"
"Leaver CS","2023","Department of Health and Social Care","Kent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Kent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Merseyside","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Merseyside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Northumberland, and Tyne and Wear","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Outer London - East and North East","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Outer London - South","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Outer London - South","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Outer London - West and North West","London","Female","135","[c]","35910","32980"
"Leaver CS","2023","Department of Health and Social Care","Outer London - West and North West","London","Male","55","[c]","41560","33330"
"Leaver CS","2023","Department of Health and Social Care","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands","Outside London","Female","65","[c]","33250","29590"
"Leaver CS","2023","Department of Health and Social Care","West Midlands","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Yorkshire","Outside London","Female","170","[c]","39610","36820"
"Leaver CS","2023","Department of Health and Social Care","West Yorkshire","Outside London","Male","130","[c]","45620","40650"
"Leaver CS","2023","Estyn","East Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","East Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","50","[c]","35740","30020"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Inner London - West","London","Female","120","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Inner London - West","London","Male","120","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Female","30","[c]","31460","28080"
"Leaver CS","2023","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Devon","Outside London","Female","40","[c]","39600","39520"
"Leaver CS","2023","HM Land Registry","Devon","Outside London","Male","55","[c]","40400","39460"
"Leaver CS","2023","HM Land Registry","Dorset and Somerset","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Dorset and Somerset","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Merseyside","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Merseyside","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outer London - South","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Outer London - South","London","Male","35","[c]","39000","37350"
"Leaver CS","2023","HM Land Registry","Shropshire and Staffordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Tees Valley and Durham","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Tees Valley and Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
