"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Health and Safety Executive","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Science and Engineering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","G6/G7","Heterosexual / straight","40","[c]","62910","61140"
"Leaver CS","2023","Home Office","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","50","[c]","40000","40580"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Digital, Data and Technology","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Economics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","EO","Heterosexual / straight","30","[c]","27930","27650"
"Leaver CS","2023","Home Office","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","AA/AO","Heterosexual / straight","355","[c]","22760","22400"
"Leaver CS","2023","Home Office","Operational Delivery","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","AA/AO","Undeclared","35","[c]","22900","22400"
"Leaver CS","2023","Home Office","Operational Delivery","AA/AO","Unknown","275","[c]","22980","22400"
"Leaver CS","2023","Home Office","Operational Delivery","EO","Heterosexual / straight","435","[c]","27460","26750"
"Leaver CS","2023","Home Office","Operational Delivery","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","EO","Undeclared","65","[c]","27920","27370"
"Leaver CS","2023","Home Office","Operational Delivery","EO","Unknown","240","[c]","27040","25880"
"Leaver CS","2023","Home Office","Operational Delivery","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","SEO/HEO","Heterosexual / straight","135","[c]","36660","36180"
"Leaver CS","2023","Home Office","Operational Delivery","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","SEO/HEO","Undeclared","30","[c]","38440","38680"
"Leaver CS","2023","Home Office","Operational Delivery","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","G6/G7","Heterosexual / straight","35","[c]","62200","59290"
"Leaver CS","2023","Home Office","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","SEO/HEO","Heterosexual / straight","50","[c]","39240","37680"
"Leaver CS","2023","Home Office","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
