"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Attorney General's Departments","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","515","[c]","32720","32000"
"Leaver Dept.","2023","20-29","Unknown","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy","60","[c]","29120","27680"
"Leaver Dept.","2023","20-29","Unknown","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Education","95","[c]","35480","34030"
"Leaver Dept.","2023","20-29","Unknown","Department for Environment, Food and Rural Affairs","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for International Trade","45","[c]","36170","35010"
"Leaver Dept.","2023","20-29","Unknown","Department for Levelling Up, Housing and Communities","35","[c]","36140","34310"
"Leaver Dept.","2023","20-29","Unknown","Department for Transport","60","[c]","30980","31510"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","75","[c]","31340","28120"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","155","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Revenue and Customs","180","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Home Office","270","[c]","33490","29890"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Defence","55","[c]","35540","32960"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Justice","140","[c]","30840","29660"
"Leaver Dept.","2023","20-29","Unknown","National Crime Agency","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","UK Statistics Authority","40","[c]","30350","31060"
"Leaver Dept.","2023","20-29","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Cabinet Office","45","[c]","44620","39560"
"Leaver Dept.","2023","30-39","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Transport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Department for Work and Pensions","90","[c]","29190","28120"
"Leaver Dept.","2023","30-39","Declared disabled","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Revenue and Customs","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Home Office","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Ministry of Justice","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Attorney General's Departments","50","[c]","46150","50500"
"Leaver Dept.","2023","30-39","Declared non-disabled","Cabinet Office","270","[c]","47200","49700"
"Leaver Dept.","2023","30-39","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Competition and Markets Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","140","[c]","43620","40420"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","60","[c]","47480","51730"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Education","100","[c]","46230","43490"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","110","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for International Trade","35","[c]","45120","40720"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","110","[c]","44390","40800"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Transport","150","[c]","34420","31660"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Work and Pensions","540","[c]","30280","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Revenue and Customs","235","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Treasury","70","[c]","51140","53600"
"Leaver Dept.","2023","30-39","Declared non-disabled","Home Office","215","[c]","40050","36180"
"Leaver Dept.","2023","30-39","Declared non-disabled","Ministry of Defence","155","[c]","38160","38790"
"Leaver Dept.","2023","30-39","Declared non-disabled","Ministry of Justice","375","[c]","36050","34260"
"Leaver Dept.","2023","30-39","Declared non-disabled","National Crime Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scottish Government","35","[c]","35750","34730"
"Leaver Dept.","2023","30-39","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Statistics Authority","35","[c]","41160","37760"
"Leaver Dept.","2023","30-39","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Welsh Government","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Cabinet Office","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Transport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Department for Work and Pensions","45","[c]","31130","28120"
"Leaver Dept.","2023","30-39","Undeclared","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Revenue and Customs","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","HM Treasury","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Ministry of Justice","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Attorney General's Departments","35","[c]","43810","43250"
"Leaver Dept.","2023","30-39","Unknown","Cabinet Office","185","[c]","41330","33250"
"Leaver Dept.","2023","30-39","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","60","[c]","42810","40220"
"Leaver Dept.","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Education","80","[c]","41950","38490"
"Leaver Dept.","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for International Trade","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Department for Transport","40","[c]","36340","31730"
"Leaver Dept.","2023","30-39","Unknown","Department for Work and Pensions","55","[c]","35190","30050"
"Leaver Dept.","2023","30-39","Unknown","Department of Health and Social Care","125","[c]","44560","40650"
"Leaver Dept.","2023","30-39","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","90","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","HM Revenue and Customs","140","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Home Office","135","[c]","37170","32160"
"Leaver Dept.","2023","30-39","Unknown","Ministry of Defence","70","[c]","39520","39890"
"Leaver Dept.","2023","30-39","Unknown","Ministry of Justice","95","[c]","34970","35310"
"Leaver Dept.","2023","30-39","Unknown","National Crime Agency","30","[c]","40410","39140"
"Leaver Dept.","2023","30-39","Unknown","Northern Ireland Office","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
