"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions","Statistics","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","East Midlands (England)","EO","10","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","SEO/HEO","20","[c]","43000","44360"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North West (England)","AA/AO","30","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North West (England)","G6/G7","10","[c]","56870","57000"
"New entrant CS","2023","Department for Work and Pensions","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Scotland","AA/AO","25","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Wales","AA/AO","10","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","West Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Yorkshire and The Humber","EO","20","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","SEO/HEO","20","[c]","41180","41190"
"New entrant CS","2023","Department of Health and Social Care","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","G6/G7","15","[c]","56180","54090"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","SEO/HEO","30","[c]","38350","40880"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","SEO/HEO","10","[c]","39970","41480"
"New entrant CS","2023","Department of Health and Social Care","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
