"Status","Year","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Government Internal Audit Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","London","Female","60","[c]","50320","51250"
"Leaver Dept.","2023","Government Legal Department","London","Male","40","[c]","49650","51830"
"Leaver Dept.","2023","Government Legal Department","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","Female","100","[c]","32140","28990"
"Leaver Dept.","2023","HM Courts and Tribunals Service","London","Male","60","[c]","37940","29660"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outside London","Female","250","[c]","24640","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outside London","Male","95","[c]","26810","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","London","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outside London","Female","270","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outside London","Male","285","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","London","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","London","Male","130","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Outside London","Female","590","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Outside London","Male","485","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","Female","115","[c]","45900","39050"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","London","Male","120","[c]","49840","39050"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","London","Female","375","[c]","45600","42170"
"Leaver Dept.","2023","Home Office","London","Male","275","[c]","45780","42010"
"Leaver Dept.","2023","Home Office","Outside London","Female","295","[c]","30350","26750"
"Leaver Dept.","2023","Home Office","Outside London","Male","250","[c]","30250","26600"
"Leaver Dept.","2023","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","London","Female","85","[c]","46160","45370"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","London","Male","70","[c]","47040","45750"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Outside London","Female","215","[c]","32560","30040"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Outside London","Male","200","[c]","34140","33620"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","London","Female","180","[c]","44410","41880"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","London","Male","110","[c]","45070","42200"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Outside London","Female","120","[c]","36350","35250"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Outside London","Male","65","[c]","39050","36050"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Outside London","Female","30","[c]","24410","22150"
"Leaver Dept.","2023","Rural Payments Agency","Outside London","Male","30","[c]","25500","22150"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Outside London","Female","35","[c]","29040","22180"
"Leaver Dept.","2023","The Insolvency Service","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","London","Female","50","[c]","43640","40650"
"Leaver Dept.","2023","UK Health Security Agency","London","Male","50","[c]","47210","41330"
"Leaver Dept.","2023","UK Health Security Agency","Outside London","Female","65","[c]","37650","31320"
"Leaver Dept.","2023","UK Health Security Agency","Outside London","Male","50","[c]","44390","37710"
"Leaver Dept.","2023","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Female","125","[c]","32460","31060"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","Male","75","[c]","34990","31560"
"Leaver Dept.","2023","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Outside London","Female","40","[c]","29530","22520"
"Leaver Dept.","2023","Valuation Office Agency","Outside London","Male","35","[c]","27550","25510"
"Leaver Dept.","2023","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Outside London","Female","30","[c]","44950","39130"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Outside London","Male","35","[c]","40800","38160"
"Leaver Dept.","2023","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Outside London","Female","325","[c]","26400","25340"
"New entrant CS","2023","Animal and Plant Health Agency","Outside London","Male","210","[c]","27090","25340"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","London","Female","120","[c]","39610","35240"
"New entrant CS","2023","Cabinet Office (excl. agencies)","London","Male","120","[c]","42640","35240"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Outside London","Female","135","[c]","34120","32320"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Outside London","Male","140","[c]","35550","32640"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","London","Female","210","[c]","28830","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","London","Male","135","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Outside London","Female","90","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Outside London","Male","55","[c]","28990","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","45","[c]","29710","30350"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","Female","45","[c]","31290","30170"
"New entrant CS","2023","Charity Commission","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Outside London","Female","185","[c]","31160","25610"
"New entrant CS","2023","Companies House","Outside London","Male","135","[c]","31380","25610"
"New entrant CS","2023","Competition and Markets Authority","London","Female","65","[c]","43820","34110"
"New entrant CS","2023","Competition and Markets Authority","London","Male","65","[c]","45900","34110"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Female","125","[c]","29560","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Male","75","[c]","30360","22940"
"New entrant CS","2023","Crown Prosecution Service","London","Female","130","[c]","31190","25600"
"New entrant CS","2023","Crown Prosecution Service","London","Male","70","[c]","34360","28200"
"New entrant CS","2023","Crown Prosecution Service","Outside London","Female","470","[c]","28580","24430"
"New entrant CS","2023","Crown Prosecution Service","Outside London","Male","205","[c]","30030","24480"
"New entrant CS","2023","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Outside London","Female","480","[c]","29990","27480"
"New entrant CS","2023","Defence Equipment and Support","Outside London","Male","775","[c]","33960","32500"
"New entrant CS","2023","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","Outside London","Female","315","[c]","31100","28360"
"New entrant CS","2023","Defence Science and Technology Laboratory","Outside London","Male","480","[c]","32860","30650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","120","[c]","37420","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","120","[c]","38530","34410"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","105","[c]","35730","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","100","[c]","34730","31120"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","70","[c]","35270","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","50","[c]","38100","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Female","75","[c]","34390","34030"
"New entrant CS","2023","Department for Education (excl. agencies)","London","Male","35","[c]","36150","29530"
"New entrant CS","2023","Department for Education (excl. agencies)","Outside London","Female","180","[c]","33690","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Outside London","Male","110","[c]","38600","37590"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","215","[c]","42070","36250"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","190","[c]","42100","40260"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","310","[c]","38580","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","220","[c]","39280","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
