"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Swansea","10","[c]","34930","31940"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Tower Hamlets","10","[c]","39240","32960"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Tyneside","60","[c]","37790","34170"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Westminster","110","[c]","47680","43650"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wiltshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Operational Delivery","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Other","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Science and Engineering","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Security","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Tax","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Bristol, City of","10","[c]","50220","51960"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Tower Hamlets","45","[c]","50070","54700"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Digital, Data and Technology","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Blackpool","15","[c]","37420","38470"
"Leaver Dept.","2023","Finance","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Leeds","15","[c]","40200","30450"
"Leaver Dept.","2023","Finance","Finance","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Manchester","30","[c]","45100","44020"
"Leaver Dept.","2023","Finance","Finance","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Sheffield","20","[c]","41830","34170"
"Leaver Dept.","2023","Finance","Finance","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Swansea","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Tower Hamlets","20","[c]","46550","33250"
"Leaver Dept.","2023","Finance","Finance","Tyneside","25","[c]","39430","34170"
"Leaver Dept.","2023","Finance","Finance","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Finance","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Westminster","135","[c]","49500","41360"
"Leaver Dept.","2023","Finance","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Finance","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Other","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tax","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Westminster","10","[c]","51250","48730"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Tyneside","25","[c]","23340","22150"
"Leaver Dept.","2023","Grants Management","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Operational Delivery","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Policy","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Finance","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","37530","37290"
"Leaver Dept.","2023","Human Resources","Human Resources","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Bristol, City of","20","[c]","39590","39820"
"Leaver Dept.","2023","Human Resources","Human Resources","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Cardiff and Vale of Glamorgan","15","[c]","32690","31180"
"Leaver Dept.","2023","Human Resources","Human Resources","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Cheshire East","15","[c]","26620","22220"
"Leaver Dept.","2023","Human Resources","Human Resources","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Croydon","20","[c]","44930","41950"
"Leaver Dept.","2023","Human Resources","Human Resources","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Devon CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Leeds","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Manchester","10","[c]","45410","30450"
"Leaver Dept.","2023","Human Resources","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Monmouthshire and Newport","15","[c]","35710","31410"
"Leaver Dept.","2023","Human Resources","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Sheffield","10","[c]","40190","34170"
"Leaver Dept.","2023","Human Resources","Human Resources","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","South Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Swansea","45","[c]","32590","31660"
"Leaver Dept.","2023","Human Resources","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Tower Hamlets","10","[c]","39930","36710"
"Leaver Dept.","2023","Human Resources","Human Resources","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Westminster","105","[c]","44470","38020"
"Leaver Dept.","2023","Human Resources","Human Resources","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Human Resources","York","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
