"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","South East (England)","G7","35","30","54080","50140"
"In post","2023","50-59","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","South East (England)","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Operational Research","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","South West (England)","G7","5","5","[c]","[c]"
"In post","2023","50-59","Operational Research","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","East Midlands (England)","AA","25","25","19820","19770"
"In post","2023","50-59","Other","East Midlands (England)","AO","125","115","21840","21690"
"In post","2023","50-59","Other","East Midlands (England)","EO","35","30","27510","28120"
"In post","2023","50-59","Other","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","East Midlands (England)","HEO","15","10","34280","34170"
"In post","2023","50-59","Other","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Other","East of England","AA","55","50","20030","19770"
"In post","2023","50-59","Other","East of England","AO","110","100","23110","22220"
"In post","2023","50-59","Other","East of England","EO","50","50","29830","29350"
"In post","2023","50-59","Other","East of England","G6","5","5","[c]","[c]"
"In post","2023","50-59","Other","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","East of England","HEO","10","10","35120","34800"
"In post","2023","50-59","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","East of England","SEO","15","15","40390","39790"
"In post","2023","50-59","Other","London","AA","40","40","24090","22820"
"In post","2023","50-59","Other","London","AO","55","55","26420","26400"
"In post","2023","50-59","Other","London","EO","175","175","30930","30650"
"In post","2023","50-59","Other","London","G6","50","45","83380","73260"
"In post","2023","50-59","Other","London","G7","65","65","59680","59510"
"In post","2023","50-59","Other","London","HEO","130","125","37250","36590"
"In post","2023","50-59","Other","London","SCS level","40","40","117020","121340"
"In post","2023","50-59","Other","London","SEO","75","75","44700","43760"
"In post","2023","50-59","Other","North East (England)","AA","15","15","20450","19770"
"In post","2023","50-59","Other","North East (England)","AO","100","85","21680","21690"
"In post","2023","50-59","Other","North East (England)","EO","60","55","27810","28120"
"In post","2023","50-59","Other","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","North East (England)","G7","10","10","[c]","[c]"
"In post","2023","50-59","Other","North East (England)","HEO","30","30","34460","34170"
"In post","2023","50-59","Other","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","North East (England)","SEO","10","10","41240","41640"
"In post","2023","50-59","Other","North West (England)","AA","15","15","19980","19770"
"In post","2023","50-59","Other","North West (England)","AO","115","105","21810","21690"
"In post","2023","50-59","Other","North West (England)","EO","165","155","27680","28120"
"In post","2023","50-59","Other","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","North West (England)","G7","20","20","56970","57970"
"In post","2023","50-59","Other","North West (England)","HEO","60","55","33740","34170"
"In post","2023","50-59","Other","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Other","North West (England)","SEO","35","35","40650","39190"
"In post","2023","50-59","Other","Northern Ireland","AA","35","35","20500","20520"
"In post","2023","50-59","Other","Northern Ireland","AO","10","10","[c]","[c]"
"In post","2023","50-59","Other","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","50-59","Other","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Scotland","AA","90","85","21380","21380"
"In post","2023","50-59","Other","Scotland","AO","185","180","23990","21690"
"In post","2023","50-59","Other","Scotland","EO","110","105","31690","28120"
"In post","2023","50-59","Other","Scotland","G6","20","20","76980","72920"
"In post","2023","50-59","Other","Scotland","G7","15","15","56790","57260"
"In post","2023","50-59","Other","Scotland","HEO","75","75","37570","34460"
"In post","2023","50-59","Other","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Scotland","SEO","40","35","46020","48530"
"In post","2023","50-59","Other","South East (England)","AA","65","65","19920","19770"
"In post","2023","50-59","Other","South East (England)","AO","55","50","22300","22220"
"In post","2023","50-59","Other","South East (England)","EO","80","75","28680","28120"
"In post","2023","50-59","Other","South East (England)","G6","15","15","71640","70550"
"In post","2023","50-59","Other","South East (England)","G7","45","45","54650","53560"
"In post","2023","50-59","Other","South East (England)","HEO","55","50","34670","34300"
"In post","2023","50-59","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","South East (England)","SEO","25","25","42580","41200"
"In post","2023","50-59","Other","South West (England)","AA","65","65","19870","19770"
"In post","2023","50-59","Other","South West (England)","AO","195","180","22090","21690"
"In post","2023","50-59","Other","South West (England)","EO","120","115","27420","27710"
"In post","2023","50-59","Other","South West (England)","G6","75","75","69530","70550"
"In post","2023","50-59","Other","South West (England)","G7","120","120","53220","51560"
"In post","2023","50-59","Other","South West (England)","HEO","130","125","33370","33830"
"In post","2023","50-59","Other","South West (England)","SCS level","25","25","117530","110000"
"In post","2023","50-59","Other","South West (England)","SEO","120","115","42180","41050"
"In post","2023","50-59","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Unknown","Unknown","440","440","47400","43120"
"In post","2023","50-59","Other","Wales","AA","20","20","19730","19770"
"In post","2023","50-59","Other","Wales","AO","75","70","22250","21690"
"In post","2023","50-59","Other","Wales","EO","40","35","28250","28120"
"In post","2023","50-59","Other","Wales","G6","10","10","74100","76990"
"In post","2023","50-59","Other","Wales","G7","30","30","61240","63900"
"In post","2023","50-59","Other","Wales","HEO","80","75","38450","39690"
"In post","2023","50-59","Other","Wales","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Other","Wales","SEO","95","90","47640","49370"
"In post","2023","50-59","Other","West Midlands (England)","AA","35","35","19860","19770"
"In post","2023","50-59","Other","West Midlands (England)","AO","195","170","21760","21690"
"In post","2023","50-59","Other","West Midlands (England)","EO","85","80","27800","28120"
"In post","2023","50-59","Other","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","West Midlands (England)","G7","10","10","55610","58380"
"In post","2023","50-59","Other","West Midlands (England)","HEO","30","30","33710","34170"
"In post","2023","50-59","Other","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","50-59","Other","Yorkshire and The Humber","AA","65","65","19890","19770"
"In post","2023","50-59","Other","Yorkshire and The Humber","AO","160","145","21840","21690"
"In post","2023","50-59","Other","Yorkshire and The Humber","EO","105","90","27720","28120"
"In post","2023","50-59","Other","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2023","50-59","Other","Yorkshire and The Humber","G7","10","10","53680","53140"
"In post","2023","50-59","Other","Yorkshire and The Humber","HEO","50","45","33760","34170"
"In post","2023","50-59","Other","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Other","Yorkshire and The Humber","SEO","30","30","39730","39190"
"In post","2023","50-59","Planning","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","London","G6","5","5","[c]","[c]"
"In post","2023","50-59","Planning","London","G7","5","5","[c]","[c]"
"In post","2023","50-59","Planning","London","HEO","5","5","[c]","[c]"
"In post","2023","50-59","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","G7","10","10","62890","63900"
"In post","2023","50-59","Planning","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
