"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Mixed","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Delivery","AA/AO","35","[c]","24930","23230"
"New entrant CS","2023","Declared disabled","Mixed","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Policy","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
