"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cheshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cornwall and Isles of Scilly","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Cumbria","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Devon","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Dorset and Somerset","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","45","[c]","21970","22220"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","40","[c]","26080","25650"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","35","[c]","50680","50000"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","70","[c]","31860","32500"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","40","[c]","40550","39890"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","85","[c]","33480","32500"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","55","[c]","28480","20750"
"New entrant CS","2023","Project Delivery","Greater Manchester","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Highlands and Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
