"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
