"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Operational Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","Undeclared","35","[c]","36280","33730"
"New entrant CS","2023","Undeclared","Policy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
