"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Legal","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","60","[c]","34620","31120"
"New entrant CS","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Education","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Environment, Food and Rural Affairs","Heterosexual / straight","115","[c]","36460","33320"
"New entrant CS","2023","40-49","No function","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Environment, Food and Rural Affairs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Environment, Food and Rural Affairs","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for International Trade","Heterosexual / straight","55","[c]","41570","40030"
"New entrant CS","2023","40-49","No function","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for International Trade","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Levelling Up, Housing and Communities","Heterosexual / straight","45","[c]","41260","41840"
"New entrant CS","2023","40-49","No function","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Transport","Heterosexual / straight","145","[c]","27250","22500"
"New entrant CS","2023","40-49","No function","Department for Transport","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Transport","Unknown","105","[c]","30020","26780"
"New entrant CS","2023","40-49","No function","Department for Work and Pensions","Heterosexual / straight","255","[c]","27920","28120"
"New entrant CS","2023","40-49","No function","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Work and Pensions","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department for Work and Pensions","Unknown","65","[c]","28910","21690"
"New entrant CS","2023","40-49","No function","Department of Health and Social Care","Heterosexual / straight","50","[c]","50970","49590"
"New entrant CS","2023","40-49","No function","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department of Health and Social Care","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Department of Health and Social Care","Unknown","95","[c]","47480","42500"
"New entrant CS","2023","40-49","No function","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Food Standards Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Land Registry","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Land Registry","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Revenue and Customs","Heterosexual / straight","125","[c]","25700","22520"
"New entrant CS","2023","40-49","No function","HM Revenue and Customs","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Revenue and Customs","Unknown","155","[c]","24090","22520"
"New entrant CS","2023","40-49","No function","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Home Office","Heterosexual / straight","280","[c]","27020","25750"
"New entrant CS","2023","40-49","No function","Home Office","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Home Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Home Office","Unknown","885","[c]","26180","25750"
"New entrant CS","2023","40-49","No function","Ministry of Defence","Heterosexual / straight","265","[c]","34330","32630"
"New entrant CS","2023","40-49","No function","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Ministry of Defence","Unknown","165","[c]","35870","32820"
"New entrant CS","2023","40-49","No function","Ministry of Justice","Heterosexual / straight","1240","[c]","26290","24070"
"New entrant CS","2023","40-49","No function","Ministry of Justice","LGBO","80","[c]","26630","23650"
"New entrant CS","2023","40-49","No function","Ministry of Justice","Undeclared","55","[c]","26130","23640"
"New entrant CS","2023","40-49","No function","Ministry of Justice","Unknown","580","[c]","26450","24070"
"New entrant CS","2023","40-49","No function","National Crime Agency","Heterosexual / straight","45","[c]","37990","36040"
"New entrant CS","2023","40-49","No function","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","National Crime Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","115","[c]","61720","72470"
"New entrant CS","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Gas and Electricity Markets","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scottish Government","Heterosexual / straight","35","[c]","25580","23190"
"New entrant CS","2023","40-49","No function","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Scottish Government","Unknown","45","[c]","27620","24710"
"New entrant CS","2023","40-49","No function","The National Archives","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","UK Statistics Authority","Heterosexual / straight","40","[c]","27330","22740"
"New entrant CS","2023","40-49","No function","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","UK Statistics Authority","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Education","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Education","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Work and Pensions","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department of Health and Social Care","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Revenue and Customs","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Defence","Heterosexual / straight","105","[c]","40830","39500"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Defence","Unknown","40","[c]","41270","41000"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","UK Statistics Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Cabinet Office","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Work and Pensions","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","HM Revenue and Customs","Heterosexual / straight","30","[c]","27480","22520"
"New entrant CS","2023","40-49","Property","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","HM Revenue and Customs","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Ministry of Defence","Heterosexual / straight","35","[c]","35540","33990"
"New entrant CS","2023","40-49","Property","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scottish Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Cabinet Office","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Ministry of Defence","Heterosexual / straight","50","[c]","28850","27500"
"New entrant CS","2023","40-49","Security","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Ministry of Defence","Unknown","70","[c]","33330","27500"
"New entrant CS","2023","40-49","Security","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
